,windBearing
1969-12-31 17:25:46,266.0
1969-12-31 17:25:47,263.0
1969-12-31 17:25:48,262.0
1969-12-31 17:25:49,256.0
1969-12-31 17:25:50,252.0
1969-12-31 17:25:51,251.0
1969-12-31 17:25:52,250.0
1969-12-31 17:25:53,230.0
1969-12-31 17:25:54,262.0
1969-12-31 17:25:55,256.0
1969-12-31 17:25:56,284.0
1969-12-31 17:25:57,2.0
1969-12-31 17:25:58,359.0
1969-12-31 17:25:59,45.0
1969-12-31 17:26:00,21.0
1969-12-31 17:26:01,48.0
1969-12-31 17:26:02,63.0
1969-12-31 17:26:03,78.0
1969-12-31 17:26:04,81.0
1969-12-31 17:26:05,82.0
1969-12-31 17:26:06,69.0
1969-12-31 17:26:07,79.0
1969-12-31 17:26:08,77.0
1969-12-31 17:26:09,79.0
1969-12-31 17:26:10,74.0
1969-12-31 17:26:11,77.0
1969-12-31 17:26:12,79.0
1969-12-31 17:26:13,77.0
1969-12-31 17:26:14,67.0
1969-12-31 17:26:15,61.0
1969-12-31 17:26:16,49.0
1969-12-31 17:26:17,7.0
1969-12-31 17:26:18,0.0
1969-12-31 17:26:19,32.0
1969-12-31 17:26:20,44.0
1969-12-31 17:26:21,41.0
1969-12-31 17:26:22,56.0
1969-12-31 17:26:23,54.0
1969-12-31 17:26:24,50.0
1969-12-31 17:26:25,67.0
1969-12-31 17:26:26,76.0
1969-12-31 17:26:27,75.0
1969-12-31 17:26:28,79.0
1969-12-31 17:26:29,78.0
1969-12-31 17:26:30,78.0
1969-12-31 17:26:31,81.0
1969-12-31 17:26:32,83.0
1969-12-31 17:26:33,81.0
1969-12-31 17:26:34,80.0
1969-12-31 17:26:35,81.0
1969-12-31 17:26:36,74.0
1969-12-31 17:26:37,67.0
1969-12-31 17:26:38,60.0
1969-12-31 17:26:39,37.0
1969-12-31 17:26:40,44.0
1969-12-31 17:26:41,43.0
1969-12-31 17:26:42,32.0
1969-12-31 17:26:43,45.0
1969-12-31 17:26:44,58.0
1969-12-31 17:26:45,59.0
1969-12-31 17:26:46,53.0
1969-12-31 17:26:47,55.0
1969-12-31 17:26:48,73.0
1969-12-31 17:26:49,69.0
1969-12-31 17:26:50,80.0
1969-12-31 17:26:51,79.0
1969-12-31 17:26:52,70.0
1969-12-31 17:26:53,70.0
1969-12-31 17:26:54,76.0
1969-12-31 17:26:55,75.0
1969-12-31 17:26:56,70.0
1969-12-31 17:26:57,72.0
1969-12-31 17:26:58,72.0
1969-12-31 17:26:59,71.0
1969-12-31 17:27:00,71.0
1969-12-31 17:27:01,65.0
1969-12-31 17:27:02,55.0
1969-12-31 17:27:03,52.0
1969-12-31 17:27:04,51.0
1969-12-31 17:27:05,58.0
1969-12-31 17:27:06,63.0
1969-12-31 17:27:07,54.0
1969-12-31 17:27:08,58.0
1969-12-31 17:27:09,58.0
1969-12-31 17:27:10,66.0
1969-12-31 17:27:11,56.0
1969-12-31 17:27:12,67.0
1969-12-31 17:27:13,63.0
1969-12-31 17:27:14,64.0
1969-12-31 17:27:15,72.0
1969-12-31 17:27:16,74.0
1969-12-31 17:27:17,71.0
1969-12-31 17:27:18,70.0
1969-12-31 17:27:19,71.0
1969-12-31 17:27:20,70.0
1969-12-31 17:27:21,73.0
1969-12-31 17:27:22,75.0
1969-12-31 17:27:23,75.0
1969-12-31 17:27:24,53.0
1969-12-31 17:27:25,52.0
1969-12-31 17:27:26,25.0
1969-12-31 17:27:27,4.0
1969-12-31 17:27:28,351.0
1969-12-31 17:27:29,359.0
1969-12-31 17:27:30,18.0
1969-12-31 17:27:31,31.0
1969-12-31 17:27:32,31.0
1969-12-31 17:27:33,8.0
1969-12-31 17:27:34,13.0
1969-12-31 17:27:35,32.0
1969-12-31 17:27:36,36.0
1969-12-31 17:27:37,49.0
1969-12-31 17:27:38,61.0
1969-12-31 17:27:39,70.0
1969-12-31 17:27:40,82.0
1969-12-31 17:27:41,89.0
1969-12-31 17:27:42,80.0
1969-12-31 17:27:43,80.0
1969-12-31 17:27:44,72.0
1969-12-31 17:27:45,65.0
1969-12-31 17:27:46,68.0
1969-12-31 17:27:47,51.0
1969-12-31 17:27:48,6.0
1969-12-31 17:27:49,13.0
1969-12-31 17:27:50,7.0
1969-12-31 17:27:51,334.0
1969-12-31 17:27:52,341.0
1969-12-31 17:27:53,337.0
1969-12-31 17:27:54,354.0
1969-12-31 17:27:55,355.0
1969-12-31 17:27:56,8.0
1969-12-31 17:27:57,21.0
1969-12-31 17:27:58,15.0
1969-12-31 17:27:59,51.0
1969-12-31 17:28:00,51.0
1969-12-31 17:28:01,50.0
1969-12-31 17:28:02,60.0
1969-12-31 17:28:03,56.0
1969-12-31 17:28:04,69.0
1969-12-31 17:28:05,130.0
1969-12-31 17:28:06,168.0
1969-12-31 17:28:07,179.0
1969-12-31 17:28:08,178.0
1969-12-31 17:28:09,235.0
1969-12-31 17:28:10,242.0
1969-12-31 17:28:11,221.0
1969-12-31 17:28:12,216.0
1969-12-31 17:28:13,214.0
1969-12-31 17:28:14,228.0
1969-12-31 17:28:15,239.0
1969-12-31 17:28:16,250.0
1969-12-31 17:28:17,272.0
1969-12-31 17:28:18,269.0
1969-12-31 17:28:19,266.0
1969-12-31 17:28:20,254.0
1969-12-31 17:28:21,239.0
1969-12-31 17:28:22,247.0
1969-12-31 17:28:23,224.0
1969-12-31 17:28:24,240.0
1969-12-31 17:28:25,239.0
1969-12-31 17:28:26,232.0
1969-12-31 17:28:27,205.0
1969-12-31 17:28:28,219.0
1969-12-31 17:28:29,230.0
1969-12-31 17:28:30,250.0
1969-12-31 17:28:31,240.0
1969-12-31 17:28:32,231.0
1969-12-31 17:28:33,237.0
1969-12-31 17:28:34,240.0
1969-12-31 17:28:35,237.0
1969-12-31 17:28:36,220.0
1969-12-31 17:28:37,220.0
1969-12-31 17:28:38,252.0
1969-12-31 17:28:39,231.0
1969-12-31 17:28:40,234.0
1969-12-31 17:28:41,225.0
1969-12-31 17:28:42,225.0
1969-12-31 17:28:43,213.0
1969-12-31 17:28:44,235.0
1969-12-31 17:28:45,308.0
1969-12-31 17:28:46,9.0
1969-12-31 17:28:47,353.0
1969-12-31 17:28:48,49.0
1969-12-31 17:28:49,73.0
1969-12-31 17:28:50,55.0
1969-12-31 17:28:51,83.0
1969-12-31 17:28:52,73.0
1969-12-31 17:28:53,81.0
1969-12-31 17:28:54,88.0
1969-12-31 17:28:55,85.0
1969-12-31 17:28:56,88.0
1969-12-31 17:28:57,76.0
1969-12-31 17:28:58,76.0
1969-12-31 17:28:59,74.0
1969-12-31 17:29:00,69.0
1969-12-31 17:29:01,65.0
1969-12-31 17:29:02,65.0
1969-12-31 17:29:03,52.0
1969-12-31 17:29:04,57.0
1969-12-31 17:29:05,60.0
1969-12-31 17:29:06,52.0
1969-12-31 17:29:07,65.0
1969-12-31 17:29:08,64.0
1969-12-31 17:29:09,64.0
1969-12-31 17:29:10,59.0
1969-12-31 17:29:11,68.0
1969-12-31 17:29:12,75.0
1969-12-31 17:29:13,79.0
1969-12-31 17:29:14,89.0
1969-12-31 17:29:15,89.0
1969-12-31 17:29:16,84.0
1969-12-31 17:29:17,81.0
1969-12-31 17:29:18,81.0
1969-12-31 17:29:19,83.0
1969-12-31 17:29:20,85.0
1969-12-31 17:29:21,81.0
1969-12-31 17:29:22,83.0
1969-12-31 17:29:23,86.0
1969-12-31 17:29:24,87.0
1969-12-31 17:29:25,89.0
1969-12-31 17:29:26,81.0
1969-12-31 17:29:27,85.0
1969-12-31 17:29:28,85.0
1969-12-31 17:29:29,77.0
1969-12-31 17:29:30,83.0
1969-12-31 17:29:31,82.0
1969-12-31 17:29:32,80.0
1969-12-31 17:29:33,71.0
1969-12-31 17:29:34,81.0
1969-12-31 17:29:35,69.0
1969-12-31 17:29:36,64.0
1969-12-31 17:29:37,67.0
1969-12-31 17:29:38,83.0
1969-12-31 17:29:39,105.0
1969-12-31 17:29:40,97.0
1969-12-31 17:29:41,93.0
1969-12-31 17:29:42,91.0
1969-12-31 17:29:43,88.0
1969-12-31 17:29:44,88.0
1969-12-31 17:29:45,94.0
1969-12-31 17:29:46,106.0
1969-12-31 17:29:47,120.0
1969-12-31 17:29:48,131.0
1969-12-31 17:29:49,184.0
1969-12-31 17:29:50,154.0
1969-12-31 17:29:51,147.0
1969-12-31 17:29:52,187.0
1969-12-31 17:29:53,193.0
1969-12-31 17:29:54,168.0
1969-12-31 17:29:55,178.0
1969-12-31 17:29:56,180.0
1969-12-31 17:29:57,220.0
1969-12-31 17:29:58,203.0
1969-12-31 17:29:59,225.0
1969-12-31 17:30:00,194.0
1969-12-31 17:30:01,158.0
1969-12-31 17:30:02,169.0
1969-12-31 17:30:03,160.0
1969-12-31 17:30:04,150.0
1969-12-31 17:30:05,172.0
1969-12-31 17:30:06,175.0
1969-12-31 17:30:07,192.0
1969-12-31 17:30:08,193.0
1969-12-31 17:30:09,190.0
1969-12-31 17:30:10,199.0
1969-12-31 17:30:11,205.0
1969-12-31 17:30:12,195.0
1969-12-31 17:30:13,194.0
1969-12-31 17:30:14,209.0
1969-12-31 17:30:15,211.0
1969-12-31 17:30:16,204.0
1969-12-31 17:30:17,217.0
1969-12-31 17:30:18,240.0
1969-12-31 17:30:19,259.0
1969-12-31 17:30:20,266.0
1969-12-31 17:30:21,266.0
1969-12-31 17:30:22,258.0
1969-12-31 17:30:23,264.0
1969-12-31 17:30:24,279.0
1969-12-31 17:30:25,278.0
1969-12-31 17:30:26,274.0
1969-12-31 17:30:27,276.0
1969-12-31 17:30:28,270.0
1969-12-31 17:30:29,273.0
1969-12-31 17:30:30,271.0
1969-12-31 17:30:31,269.0
1969-12-31 17:30:32,276.0
1969-12-31 17:30:33,283.0
1969-12-31 17:30:34,277.0
1969-12-31 17:30:35,281.0
1969-12-31 17:30:36,275.0
1969-12-31 17:30:37,284.0
1969-12-31 17:30:38,287.0
1969-12-31 17:30:39,285.0
1969-12-31 17:30:40,282.0
1969-12-31 17:30:41,285.0
1969-12-31 17:30:42,285.0
1969-12-31 17:30:43,280.0
1969-12-31 17:30:44,283.0
1969-12-31 17:30:45,285.0
1969-12-31 17:30:46,283.0
1969-12-31 17:30:47,281.0
1969-12-31 17:30:48,268.0
1969-12-31 17:30:49,265.0
1969-12-31 17:30:50,277.0
1969-12-31 17:30:51,280.0
1969-12-31 17:30:52,283.0
1969-12-31 17:30:53,274.0
1969-12-31 17:30:54,275.0
1969-12-31 17:30:55,277.0
1969-12-31 17:30:56,286.0
1969-12-31 17:30:57,285.0
1969-12-31 17:30:58,285.0
1969-12-31 17:30:59,285.0
1969-12-31 17:31:00,279.0
1969-12-31 17:31:01,288.0
1969-12-31 17:31:02,287.0
1969-12-31 17:31:03,285.0
1969-12-31 17:31:04,288.0
1969-12-31 17:31:05,284.0
1969-12-31 17:31:06,284.0
1969-12-31 17:31:07,280.0
1969-12-31 17:31:08,283.0
1969-12-31 17:31:09,288.0
1969-12-31 17:31:10,280.0
1969-12-31 17:31:11,275.0
1969-12-31 17:31:12,274.0
1969-12-31 17:31:13,276.0
1969-12-31 17:31:14,277.0
1969-12-31 17:31:15,284.0
1969-12-31 17:31:16,287.0
1969-12-31 17:31:17,287.0
1969-12-31 17:31:18,292.0
1969-12-31 17:31:19,285.0
1969-12-31 17:31:20,291.0
1969-12-31 17:31:21,287.0
1969-12-31 17:31:22,288.0
1969-12-31 17:31:23,291.0
1969-12-31 17:31:24,291.0
1969-12-31 17:31:25,292.0
1969-12-31 17:31:26,298.0
1969-12-31 17:31:27,292.0
1969-12-31 17:31:28,309.0
1969-12-31 17:31:29,297.0
1969-12-31 17:31:30,321.0
1969-12-31 17:31:31,316.0
1969-12-31 17:31:32,0.0
1969-12-31 17:31:33,30.0
1969-12-31 17:31:34,44.0
1969-12-31 17:31:35,28.0
1969-12-31 17:31:36,41.0
1969-12-31 17:31:37,62.0
1969-12-31 17:31:38,72.0
1969-12-31 17:31:39,71.0
1969-12-31 17:31:40,70.0
1969-12-31 17:31:41,68.0
1969-12-31 17:31:42,70.0
1969-12-31 17:31:43,74.0
1969-12-31 17:31:44,74.0
1969-12-31 17:31:45,73.0
1969-12-31 17:31:46,70.0
1969-12-31 17:31:47,71.0
1969-12-31 17:31:48,64.0
1969-12-31 17:31:49,69.0
1969-12-31 17:31:50,61.0
1969-12-31 17:31:51,72.0
1969-12-31 17:31:52,63.0
1969-12-31 17:31:53,51.0
1969-12-31 17:31:54,44.0
1969-12-31 17:31:55,55.0
1969-12-31 17:31:56,52.0
1969-12-31 17:31:57,48.0
1969-12-31 17:31:58,55.0
1969-12-31 17:31:59,54.0
1969-12-31 17:32:00,53.0
1969-12-31 17:32:01,55.0
1969-12-31 17:32:02,72.0
1969-12-31 17:32:03,75.0
1969-12-31 17:32:04,66.0
1969-12-31 17:32:05,77.0
1969-12-31 17:32:06,86.0
1969-12-31 17:32:07,80.0
1969-12-31 17:32:08,73.0
1969-12-31 17:32:09,69.0
1969-12-31 17:32:10,70.0
1969-12-31 17:32:11,74.0
1969-12-31 17:32:12,53.0
1969-12-31 17:32:13,20.0
1969-12-31 17:32:14,35.0
1969-12-31 17:32:15,23.0
1969-12-31 17:32:16,17.0
1969-12-31 17:32:17,45.0
1969-12-31 17:32:18,37.0
1969-12-31 17:32:19,13.0
1969-12-31 17:32:20,56.0
1969-12-31 17:32:21,44.0
1969-12-31 17:32:22,40.0
1969-12-31 17:32:23,24.0
1969-12-31 17:32:24,357.0
1969-12-31 17:32:25,9.0
1969-12-31 17:32:26,51.0
1969-12-31 17:32:27,92.0
1969-12-31 17:32:28,131.0
1969-12-31 17:32:29,234.0
1969-12-31 17:32:30,258.0
1969-12-31 17:32:31,262.0
1969-12-31 17:32:32,256.0
1969-12-31 17:32:33,255.0
1969-12-31 17:32:34,265.0
1969-12-31 17:32:35,276.0
1969-12-31 17:32:36,265.0
1969-12-31 17:32:37,260.0
1969-12-31 17:32:38,275.0
1969-12-31 17:32:39,278.0
1969-12-31 17:32:40,272.0
1969-12-31 17:32:41,262.0
1969-12-31 17:32:42,253.0
1969-12-31 17:32:43,250.0
1969-12-31 17:32:44,257.0
1969-12-31 17:32:45,245.0
1969-12-31 17:32:46,224.0
1969-12-31 17:32:47,230.0
1969-12-31 17:32:48,239.0
1969-12-31 17:32:49,239.0
1969-12-31 17:32:50,234.0
1969-12-31 17:32:51,234.0
1969-12-31 17:32:52,237.0
1969-12-31 17:32:53,242.0
1969-12-31 17:32:54,254.0
1969-12-31 17:32:55,268.0
1969-12-31 17:32:56,267.0
1969-12-31 17:32:57,266.0
1969-12-31 17:32:58,270.0
1969-12-31 17:32:59,281.0
1969-12-31 17:33:00,272.0
1969-12-31 17:33:01,250.0
1969-12-31 17:33:02,215.0
1969-12-31 17:33:03,209.0
1969-12-31 17:33:04,217.0
1969-12-31 17:33:05,191.0
1969-12-31 17:33:06,205.0
1969-12-31 17:33:07,210.0
1969-12-31 17:33:08,211.0
1969-12-31 17:33:09,219.0
1969-12-31 17:33:10,207.0
1969-12-31 17:33:11,220.0
1969-12-31 17:33:12,205.0
1969-12-31 17:33:13,238.0
1969-12-31 17:33:14,233.0
1969-12-31 17:33:15,253.0
1969-12-31 17:33:16,257.0
1969-12-31 17:33:17,254.0
1969-12-31 17:33:18,257.0
1969-12-31 17:33:19,249.0
1969-12-31 17:33:20,253.0
1969-12-31 17:33:21,244.0
1969-12-31 17:33:22,245.0
1969-12-31 17:33:23,259.0
1969-12-31 17:33:24,235.0
1969-12-31 17:33:25,242.0
1969-12-31 17:33:26,251.0
1969-12-31 17:33:27,252.0
1969-12-31 17:33:28,253.0
1969-12-31 17:33:29,263.0
1969-12-31 17:33:30,271.0
1969-12-31 17:33:31,270.0
1969-12-31 17:33:32,272.0
1969-12-31 17:33:33,265.0
1969-12-31 17:33:34,280.0
1969-12-31 17:33:35,280.0
1969-12-31 17:33:36,279.0
1969-12-31 17:33:37,284.0
1969-12-31 17:33:38,277.0
1969-12-31 17:33:39,285.0
1969-12-31 17:33:40,292.0
1969-12-31 17:33:41,293.0
1969-12-31 17:33:42,284.0
1969-12-31 17:33:43,287.0
1969-12-31 17:33:44,287.0
1969-12-31 17:33:45,290.0
1969-12-31 17:33:46,289.0
1969-12-31 17:33:47,287.0
1969-12-31 17:33:48,284.0
1969-12-31 17:33:49,289.0
1969-12-31 17:33:50,283.0
1969-12-31 17:33:51,283.0
1969-12-31 17:33:52,296.0
1969-12-31 17:33:53,292.0
1969-12-31 17:33:54,289.0
1969-12-31 17:33:55,292.0
1969-12-31 17:33:56,286.0
1969-12-31 17:33:57,291.0
1969-12-31 17:33:58,298.0
1969-12-31 17:33:59,308.0
1969-12-31 17:34:00,301.0
1969-12-31 17:34:01,289.0
1969-12-31 17:34:02,294.0
1969-12-31 17:34:03,294.0
1969-12-31 17:34:04,293.0
1969-12-31 17:34:05,281.0
1969-12-31 17:34:06,281.0
1969-12-31 17:34:07,281.0
1969-12-31 17:34:08,277.0
1969-12-31 17:34:09,278.0
1969-12-31 17:34:10,269.0
1969-12-31 17:34:11,271.0
1969-12-31 17:34:12,266.0
1969-12-31 17:34:13,279.0
1969-12-31 17:34:14,280.0
1969-12-31 17:34:15,284.0
1969-12-31 17:34:16,289.0
1969-12-31 17:34:17,289.0
1969-12-31 17:34:18,292.0
1969-12-31 17:34:19,294.0
1969-12-31 17:34:20,297.0
1969-12-31 17:34:21,293.0
1969-12-31 17:34:22,294.0
1969-12-31 17:34:23,290.0
1969-12-31 17:34:24,287.0
1969-12-31 17:34:25,293.0
1969-12-31 17:34:26,291.0
1969-12-31 17:34:27,299.0
1969-12-31 17:34:28,288.0
1969-12-31 17:34:29,290.0
1969-12-31 17:34:30,292.0
1969-12-31 17:34:31,294.0
1969-12-31 17:34:32,292.0
1969-12-31 17:34:33,289.0
1969-12-31 17:34:34,281.0
1969-12-31 17:34:35,286.0
1969-12-31 17:34:36,294.0
1969-12-31 17:34:37,290.0
1969-12-31 17:34:38,295.0
1969-12-31 17:34:39,291.0
1969-12-31 17:34:40,295.0
1969-12-31 17:34:41,303.0
1969-12-31 17:34:42,333.0
1969-12-31 17:34:43,355.0
1969-12-31 17:34:44,31.0
1969-12-31 17:34:45,354.0
1969-12-31 17:34:46,42.0
1969-12-31 17:34:47,26.0
1969-12-31 17:34:48,54.0
1969-12-31 17:34:49,70.0
1969-12-31 17:34:50,69.0
1969-12-31 17:34:51,67.0
1969-12-31 17:34:52,80.0
1969-12-31 17:34:53,83.0
1969-12-31 17:34:54,79.0
1969-12-31 17:34:55,86.0
1969-12-31 17:34:56,86.0
1969-12-31 17:34:57,84.0
1969-12-31 17:34:58,89.0
1969-12-31 17:34:59,78.0
1969-12-31 17:35:00,68.0
1969-12-31 17:35:01,75.0
1969-12-31 17:35:02,83.0
1969-12-31 17:35:03,78.0
1969-12-31 17:35:04,76.0
1969-12-31 17:35:05,59.0
1969-12-31 17:35:06,72.0
1969-12-31 17:35:07,77.0
1969-12-31 17:35:08,66.0
1969-12-31 17:35:09,77.0
1969-12-31 17:35:10,76.0
1969-12-31 17:35:11,87.0
1969-12-31 17:35:12,80.0
1969-12-31 17:35:13,77.0
1969-12-31 17:35:14,88.0
1969-12-31 17:35:15,82.0
1969-12-31 17:35:16,81.0
1969-12-31 17:35:17,85.0
1969-12-31 17:35:18,78.0
1969-12-31 17:35:19,76.0
1969-12-31 17:35:20,82.0
1969-12-31 17:35:21,80.0
1969-12-31 17:35:22,77.0
1969-12-31 17:35:23,77.0
1969-12-31 17:35:24,86.0
1969-12-31 17:35:25,82.0
1969-12-31 17:35:26,84.0
1969-12-31 17:35:27,87.0
1969-12-31 17:35:28,89.0
1969-12-31 17:35:29,81.0
1969-12-31 17:35:30,88.0
1969-12-31 17:35:31,95.0
1969-12-31 17:35:32,90.0
1969-12-31 17:35:33,81.0
1969-12-31 17:35:34,88.0
1969-12-31 17:35:35,85.0
1969-12-31 17:35:36,86.0
1969-12-31 17:35:37,98.0
1969-12-31 17:35:38,92.0
1969-12-31 17:35:39,99.0
1969-12-31 17:35:40,89.0
1969-12-31 17:35:41,95.0
1969-12-31 17:35:42,95.0
1969-12-31 17:35:43,85.0
1969-12-31 17:35:44,94.0
1969-12-31 17:35:45,99.0
1969-12-31 17:35:46,97.0
1969-12-31 17:35:47,108.0
1969-12-31 17:35:48,103.0
1969-12-31 17:35:49,100.0
1969-12-31 17:35:50,100.0
1969-12-31 17:35:51,100.0
1969-12-31 17:35:52,92.0
1969-12-31 17:35:53,98.0
1969-12-31 17:35:54,88.0
1969-12-31 17:35:55,73.0
1969-12-31 17:35:56,83.0
1969-12-31 17:35:57,69.0
1969-12-31 17:35:58,82.0
1969-12-31 17:35:59,87.0
1969-12-31 17:36:00,72.0
1969-12-31 17:36:01,84.0
1969-12-31 17:36:02,73.0
1969-12-31 17:36:03,67.0
1969-12-31 17:36:04,68.0
1969-12-31 17:36:05,55.0
1969-12-31 17:36:06,70.0
1969-12-31 17:36:07,62.0
1969-12-31 17:36:08,57.0
1969-12-31 17:36:09,58.0
1969-12-31 17:36:10,58.0
1969-12-31 17:36:11,53.0
1969-12-31 17:36:12,54.0
1969-12-31 17:36:13,47.0
1969-12-31 17:36:14,57.0
1969-12-31 17:36:15,53.0
1969-12-31 17:36:16,55.0
1969-12-31 17:36:17,60.0
1969-12-31 17:36:18,57.0
1969-12-31 17:36:19,64.0
1969-12-31 17:36:20,67.0
1969-12-31 17:36:21,65.0
1969-12-31 17:36:22,62.0
1969-12-31 17:36:23,38.0
1969-12-31 17:36:24,38.0
1969-12-31 17:36:25,60.0
1969-12-31 17:36:26,74.0
1969-12-31 17:36:27,86.0
1969-12-31 17:36:28,76.0
1969-12-31 17:36:29,64.0
1969-12-31 17:36:30,72.0
1969-12-31 17:36:31,73.0
1969-12-31 17:36:32,73.0
1969-12-31 17:36:33,82.0
1969-12-31 17:36:34,59.0
1969-12-31 17:36:35,56.0
1969-12-31 17:36:36,56.0
1969-12-31 17:36:37,54.0
1969-12-31 17:36:38,7.0
1969-12-31 17:36:39,51.0
1969-12-31 17:36:40,37.0
1969-12-31 17:36:41,39.0
1969-12-31 17:36:42,20.0
1969-12-31 17:36:43,7.0
1969-12-31 17:36:44,353.0
1969-12-31 17:36:45,359.0
1969-12-31 17:36:46,351.0
1969-12-31 17:36:47,15.0
1969-12-31 17:36:48,7.0
1969-12-31 17:36:49,349.0
1969-12-31 17:36:50,58.0
1969-12-31 17:36:51,75.0
1969-12-31 17:36:52,84.0
1969-12-31 17:36:53,75.0
1969-12-31 17:36:54,74.0
1969-12-31 17:36:55,72.0
1969-12-31 17:36:56,83.0
1969-12-31 17:36:57,83.0
1969-12-31 17:36:58,78.0
1969-12-31 17:36:59,80.0
1969-12-31 17:37:00,69.0
1969-12-31 17:37:01,54.0
1969-12-31 17:37:02,55.0
1969-12-31 17:37:03,41.0
1969-12-31 17:37:04,64.0
1969-12-31 17:37:05,52.0
1969-12-31 17:37:06,68.0
1969-12-31 17:37:07,58.0
1969-12-31 17:37:08,37.0
1969-12-31 17:37:09,38.0
1969-12-31 17:37:10,56.0
1969-12-31 17:37:11,52.0
1969-12-31 17:37:12,63.0
1969-12-31 17:37:13,68.0
1969-12-31 17:37:14,65.0
1969-12-31 17:37:15,77.0
1969-12-31 17:37:16,90.0
1969-12-31 17:37:17,86.0
1969-12-31 17:37:18,89.0
1969-12-31 17:37:19,77.0
1969-12-31 17:37:20,75.0
1969-12-31 17:37:21,73.0
1969-12-31 17:37:22,78.0
1969-12-31 17:37:23,86.0
1969-12-31 17:37:24,76.0
1969-12-31 17:37:25,67.0
1969-12-31 17:37:26,51.0
1969-12-31 17:37:27,57.0
1969-12-31 17:37:28,51.0
1969-12-31 17:37:29,64.0
1969-12-31 17:37:30,49.0
1969-12-31 17:37:31,59.0
1969-12-31 17:37:32,65.0
1969-12-31 17:37:33,57.0
1969-12-31 17:37:34,71.0
1969-12-31 17:37:35,58.0
1969-12-31 17:37:36,56.0
1969-12-31 17:37:37,75.0
1969-12-31 17:37:38,61.0
1969-12-31 17:37:39,65.0
1969-12-31 17:37:40,83.0
1969-12-31 17:37:41,62.0
1969-12-31 17:37:42,83.0
1969-12-31 17:37:43,88.0
1969-12-31 17:37:44,59.0
1969-12-31 17:37:45,63.0
1969-12-31 17:37:46,94.0
1969-12-31 17:37:47,38.0
1969-12-31 17:37:48,3.0
1969-12-31 17:37:49,313.0
1969-12-31 17:37:50,328.0
1969-12-31 17:37:51,338.0
1969-12-31 17:37:52,20.0
1969-12-31 17:37:53,12.0
1969-12-31 17:37:54,67.0
1969-12-31 17:37:55,43.0
1969-12-31 17:37:56,42.0
1969-12-31 17:37:57,39.0
1969-12-31 17:37:58,45.0
1969-12-31 17:37:59,59.0
1969-12-31 17:38:00,44.0
1969-12-31 17:38:01,51.0
1969-12-31 17:38:02,36.0
1969-12-31 17:38:03,73.0
1969-12-31 17:38:04,73.0
1969-12-31 17:38:05,67.0
1969-12-31 17:38:06,79.0
1969-12-31 17:38:07,73.0
1969-12-31 17:38:08,72.0
1969-12-31 17:38:09,72.0
1969-12-31 17:38:10,53.0
1969-12-31 17:38:11,358.0
1969-12-31 17:38:12,9.0
1969-12-31 17:38:13,334.0
1969-12-31 17:38:14,354.0
1969-12-31 17:38:15,335.0
1969-12-31 17:38:16,335.0
1969-12-31 17:38:17,294.0
1969-12-31 17:38:18,285.0
1969-12-31 17:38:19,335.0
1969-12-31 17:38:20,289.0
1969-12-31 17:38:21,274.0
1969-12-31 17:38:22,292.0
1969-12-31 17:38:23,276.0
1969-12-31 17:38:24,266.0
1969-12-31 17:38:25,286.0
1969-12-31 17:38:26,294.0
1969-12-31 17:38:27,268.0
1969-12-31 17:38:28,286.0
1969-12-31 17:38:29,332.0
1969-12-31 17:38:30,2.0
1969-12-31 17:38:31,11.0
1969-12-31 17:38:32,49.0
1969-12-31 17:38:33,49.0
1969-12-31 17:38:34,69.0
1969-12-31 17:38:35,60.0
1969-12-31 17:38:36,68.0
1969-12-31 17:38:37,26.0
1969-12-31 17:38:38,53.0
1969-12-31 17:38:39,19.0
1969-12-31 17:38:40,18.0
1969-12-31 17:38:41,9.0
1969-12-31 17:38:42,1.0
1969-12-31 17:38:43,10.0
1969-12-31 17:38:44,340.0
1969-12-31 17:38:45,351.0
1969-12-31 17:38:46,51.0
1969-12-31 17:38:47,34.0
1969-12-31 17:38:48,38.0
1969-12-31 17:38:49,48.0
1969-12-31 17:38:50,62.0
1969-12-31 17:38:51,83.0
1969-12-31 17:38:52,94.0
1969-12-31 17:38:53,91.0
1969-12-31 17:38:54,89.0
1969-12-31 17:38:55,90.0
1969-12-31 17:38:56,89.0
1969-12-31 17:38:57,90.0
1969-12-31 17:38:58,83.0
1969-12-31 17:38:59,82.0
1969-12-31 17:39:00,81.0
1969-12-31 17:39:01,70.0
1969-12-31 17:39:02,71.0
1969-12-31 17:39:03,59.0
1969-12-31 17:39:04,63.0
1969-12-31 17:39:05,44.0
1969-12-31 17:39:06,54.0
1969-12-31 17:39:07,80.0
1969-12-31 17:39:08,71.0
1969-12-31 17:39:09,80.0
1969-12-31 17:39:10,84.0
1969-12-31 17:39:11,94.0
1969-12-31 17:39:12,89.0
1969-12-31 17:39:13,89.0
1969-12-31 17:39:14,83.0
1969-12-31 17:39:15,84.0
1969-12-31 17:39:16,95.0
1969-12-31 17:39:17,92.0
1969-12-31 17:39:18,96.0
1969-12-31 17:39:19,107.0
1969-12-31 17:39:20,117.0
1969-12-31 17:39:21,112.0
1969-12-31 17:39:22,130.0
1969-12-31 17:39:23,227.0
1969-12-31 17:39:24,168.0
1969-12-31 17:39:25,78.0
1969-12-31 17:39:26,94.0
1969-12-31 17:39:27,226.0
1969-12-31 17:39:28,190.0
