,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
1969-12-31 16:00:00,1546243200,0.0,0.0,36.43,26.86,0.64,16.25,23.53,248.0,0.12,0.0,9.568
1969-12-31 16:00:01,1546246800,0.0,0.0,36.12,26.37,0.66,16.54,22.28,235.0,0.15,0.0,9.935
1969-12-31 16:00:02,1546250400,0.0,0.0,36.71,28.38,0.68,12.85,22.61,246.0,0.12,0.0,9.997
1969-12-31 16:00:03,1546254000,0.0,0.0,37.62,28.97,0.69,14.46,23.5,243.0,0.61,0.0,9.997
1969-12-31 16:00:04,1546257600,0.0,0.0,36.79,28.61,0.74,12.5,20.42,237.0,0.86,0.0,9.783
1969-12-31 16:00:05,1546261200,0.0,0.0,37.66,28.97,0.73,14.59,19.28,238.0,0.83,0.0,10.0
1969-12-31 16:00:06,1546264800,0.0,0.0,37.55,29.46,0.74,12.78,16.81,265.0,0.5,0.0,9.997
1969-12-31 16:00:07,1546268400,0.0,0.0,36.29,27.98,0.77,12.49,15.64,253.0,0.5,0.0,10.0
1969-12-31 16:00:08,1546272000,0.0,0.0,37.45,32.58,0.67,6.21,14.75,298.0,0.22,0.0,10.0
1969-12-31 16:00:09,1546275600,0.0,0.0,38.11,31.64,0.66,9.27,11.13,235.0,0.22,1.0,10.0
1969-12-31 16:00:10,1546279200,0.0,0.0,40.7,36.06,0.52,6.87,10.77,45.0,0.22,2.0,10.0
1969-12-31 16:00:11,1546282800,0.0,0.0,41.79,35.05,0.43,12.13,16.48,73.0,0.79,2.0,10.0
1969-12-31 16:00:12,1546286400,0.0,0.0,42.32,34.75,0.32,15.21,17.69,79.0,0.8,2.0,10.0
1969-12-31 16:00:13,1546290000,0.0,0.0,42.93,35.9,0.27,13.95,19.27,85.0,0.55,2.0,9.997
1969-12-31 16:00:14,1546293600,0.0,0.0,44.02,38.16,0.22,11.24,18.52,71.0,0.18,2.0,9.997
1969-12-31 16:00:15,1546297200,0.0,0.0,43.71,37.34,0.2,12.49,20.67,76.0,0.16,1.0,9.948
1969-12-31 16:00:16,1546300800,0.0,0.0,42.99,35.6,0.18,15.23,20.46,76.0,0.16,0.0,9.997
1969-12-31 16:00:17,1546304400,0.0,0.0,40.2,34.47,0.19,8.72,10.55,75.0,0.0,0.0,9.997
1969-12-31 16:00:18,1546308000,0.0,0.0,38.48,32.02,0.2,9.43,13.26,93.0,0.0,0.0,9.997
1969-12-31 16:00:19,1546311600,0.0,0.0,36.97,30.93,0.2,7.95,14.73,88.0,0.0,0.0,9.997
1969-12-31 16:00:20,1546315200,0.0,0.0,36.7,27.08,0.23,16.68,22.09,75.0,0.28,0.0,9.997
1969-12-31 16:00:21,1546318800,0.0,0.0,35.81,26.53,0.24,14.83,24.01,74.0,0.48,0.0,9.997
1969-12-31 16:00:22,1546322400,0.0,0.0,34.35,25.63,0.27,12.26,15.9,52.0,0.28,0.0,9.997
1969-12-31 16:00:23,1546326000,0.0,0.0,33.7,25.4,0.28,10.9,15.04,45.0,0.12,0.0,9.997
1969-12-31 16:00:24,1546329600,0.0,0.0,33.88,24.14,0.27,14.59,21.21,69.0,0.12,0.0,9.997
1969-12-31 16:00:25,1546333200,0.0,0.0,32.48,23.95,0.29,10.74,16.18,63.0,0.12,0.0,9.997
1969-12-31 16:00:26,1546336800,0.0,0.0,32.17,25.41,0.29,7.43,11.13,34.0,0.15,0.0,9.997
1969-12-31 16:00:27,1546340400,0.0,0.0,32.07,25.38,0.29,7.3,13.39,76.0,0.36,0.0,9.997
1969-12-31 16:00:28,1546344000,0.0,0.0,29.54,20.34,0.32,10.64,14.74,59.0,0.36,0.0,9.997
1969-12-31 16:00:29,1546347600,0.0,0.0,31.58,25.97,0.3,5.71,8.15,50.0,0.36,0.0,9.997
1969-12-31 16:00:30,1546351200,0.0,0.0,29.16,22.78,0.33,6.09,12.41,79.0,0.36,0.0,9.997
1969-12-31 16:00:31,1546354800,0.0,0.0,28.98,19.46,0.33,11.0,19.48,50.0,0.15,0.0,9.997
1969-12-31 16:00:32,1546358400,0.0,0.0,33.02,25.38,0.27,9.23,13.92,70.0,0.0,0.0,9.997
1969-12-31 16:00:33,1546362000,0.0,0.0,34.02,24.67,0.25,13.62,21.01,92.0,0.0,1.0,9.997
1969-12-31 16:00:34,1546365600,0.0,0.0,36.26,28.57,0.24,10.98,14.72,92.0,0.0,2.0,9.948
1969-12-31 16:00:35,1546369200,0.0,0.0,38.24,30.33,0.21,12.77,16.36,78.0,0.0,3.0,9.948
1969-12-31 16:00:36,1546372800,0.0,0.0,39.49,32.63,0.2,10.89,15.0,81.0,0.0,3.0,9.948
1969-12-31 16:00:37,1546376400,0.0,0.0,40.62,33.48,0.18,12.41,15.97,81.0,0.0,3.0,9.948
1969-12-31 16:00:38,1546380000,0.0,0.0,41.78,36.24,0.17,9.09,12.19,95.0,0.0,2.0,9.734
1969-12-31 16:00:39,1546383600,0.0,0.0,41.87,37.52,0.17,6.78,9.55,87.0,0.0,1.0,9.851
1969-12-31 16:00:40,1546387200,0.0,0.0,41.66,38.8,0.17,4.51,7.87,91.0,0.0,0.0,9.851
1969-12-31 16:00:41,1546390800,0.0,0.0,38.15,35.21,0.19,3.97,6.56,64.0,0.0,0.0,9.997
1969-12-31 16:00:42,1546394400,0.0,0.0,32.69,32.69,0.31,2.6,4.97,246.0,0.0,0.0,9.997
1969-12-31 16:00:43,1546398000,0.0,0.0,30.37,26.84,0.31,3.46,3.78,284.0,0.28,0.0,9.997
1969-12-31 16:00:44,1546401600,0.0,0.0,28.61,23.35,0.33,4.74,5.94,296.0,0.28,0.0,9.997
1969-12-31 16:00:45,1546405200,0.0,0.0,29.02,24.53,0.29,4.09,6.49,332.0,0.36,0.0,9.997
1969-12-31 16:00:46,1546408800,0.0,0.0,28.87,24.33,0.32,4.11,6.41,298.0,0.28,0.0,9.997
1969-12-31 16:00:47,1546412400,0.0,0.0,29.53,22.95,0.32,6.42,8.1,289.0,0.36,0.0,9.997
1969-12-31 16:00:48,1546416000,0.0,0.0,28.77,23.23,0.32,5.06,6.6,29.0,0.12,0.0,9.997
1969-12-31 16:00:49,1546419600,0.0,0.0,28.8,23.73,0.32,4.59,7.44,272.0,0.15,0.0,9.997
1969-12-31 16:00:50,1546423200,0.0,0.0,26.5,22.41,0.37,3.47,4.5,284.0,0.28,0.0,9.997
1969-12-31 16:00:51,1546426800,0.0,0.0,26.36,19.75,0.38,5.73,6.93,293.0,0.28,0.0,9.997
1969-12-31 16:00:52,1546430400,0.0,0.0,25.39,20.12,0.39,4.27,5.7,284.0,0.12,0.0,9.997
1969-12-31 16:00:53,1546434000,0.0,0.0,25.21,20.71,0.36,3.63,3.82,287.0,0.15,0.0,9.997
1969-12-31 16:00:54,1546437600,0.0,0.0,24.24,19.72,0.38,3.55,4.28,275.0,0.0,0.0,10.0
1969-12-31 16:00:55,1546441200,0.0,0.0,26.68,20.04,0.33,5.83,8.72,39.0,0.13,0.0,10.0
1969-12-31 16:00:56,1546444800,0.0,0.0,29.53,23.26,0.3,6.04,8.68,30.0,0.0,0.0,10.0
1969-12-31 16:00:57,1546448400,0.0,0.0,34.79,31.64,0.24,3.68,4.59,128.0,0.0,1.0,10.0
1969-12-31 16:00:58,1546452000,0.0,0.0,39.34,35.92,0.2,4.72,9.03,105.0,0.0,2.0,10.0
1969-12-31 16:00:59,1546455600,0.0,0.0,41.11,36.67,0.18,6.67,12.92,110.0,0.0,3.0,10.0
1969-12-31 16:01:00,1546459200,0.0,0.0,42.42,37.68,0.18,7.7,12.02,101.0,0.0,3.0,10.0
1969-12-31 16:01:01,1546462800,0.0,0.0,43.2,38.12,0.18,8.78,14.24,89.0,0.0,3.0,10.0
1969-12-31 16:01:02,1546466400,0.0,0.0,43.94,39.05,0.19,8.75,12.2,91.0,0.0,2.0,10.0
1969-12-31 16:01:03,1546470000,0.0,0.0,44.12,38.79,0.19,9.89,13.03,111.0,0.0,1.0,10.0
1969-12-31 16:01:04,1546473600,0.0,0.0,43.42,39.39,0.2,6.76,8.93,83.0,0.0,0.0,10.0
1969-12-31 16:01:05,1546477200,0.0,0.0,41.73,37.65,0.23,6.27,8.86,129.0,0.0,0.0,10.0
1969-12-31 16:01:06,1546480800,0.0,0.0,38.47,36.41,0.26,3.19,4.44,45.0,0.15,0.0,10.0
1969-12-31 16:01:07,1546484400,0.0,0.0,35.99,32.6,0.29,4.09,5.33,8.0,0.12,0.0,10.0
1969-12-31 16:01:08,1546488000,0.0,0.0,33.51,30.34,0.33,3.53,5.85,6.0,0.12,0.0,10.0
1969-12-31 16:01:09,1546491600,0.0,0.0,32.19,28.15,0.34,4.13,4.65,332.0,0.12,0.0,10.0
1969-12-31 16:01:10,1546495200,0.0,0.0,31.6,26.57,0.36,5.04,7.0,291.0,0.12,0.0,10.0
1969-12-31 16:01:11,1546498800,0.0,0.0,33.72,28.51,0.34,5.7,8.8,350.0,0.12,0.0,9.997
1969-12-31 16:01:12,1546502400,0.0,0.0,30.48,25.28,0.4,5.0,6.76,312.0,0.28,0.0,9.997
1969-12-31 16:01:13,1546506000,0.0,0.0,31.7,25.65,0.39,6.28,8.71,34.0,0.0,0.0,9.997
1969-12-31 16:01:14,1546509600,0.0,0.0,31.43,25.05,0.4,6.66,8.08,18.0,0.12,0.0,9.997
1969-12-31 16:01:15,1546513200,0.0,0.0,31.29,24.38,0.41,7.39,11.15,47.0,0.12,0.0,9.997
1969-12-31 16:01:16,1546516800,0.0,0.0,29.8,25.24,0.44,4.27,6.28,327.0,0.15,0.0,9.181
1969-12-31 16:01:17,1546520400,0.0,0.0,29.19,23.18,0.45,5.65,8.81,301.0,0.12,0.0,9.997
1969-12-31 16:01:18,1546524000,0.0,0.0,30.26,24.38,0.43,5.73,10.98,40.0,0.12,0.0,10.0
1969-12-31 16:01:19,1546527600,0.0,0.0,30.08,25.86,0.43,4.0,7.38,202.0,0.0,0.0,10.0
1969-12-31 16:01:20,1546531200,0.0,0.0,30.21,30.21,0.47,2.42,4.54,228.0,0.01,0.0,10.0
1969-12-31 16:01:21,1546534800,0.0,0.0,36.68,36.68,0.38,2.8,4.16,84.0,0.01,1.0,10.0
1969-12-31 16:01:22,1546538400,0.0,0.0,42.84,38.89,0.29,6.41,10.86,95.0,0.01,2.0,10.0
1969-12-31 16:01:23,1546542000,0.0,0.0,45.35,41.16,0.27,7.87,12.35,85.0,0.01,3.0,10.0
1969-12-31 16:01:24,1546545600,0.0,0.0,46.97,42.53,0.25,9.32,13.84,97.0,0.01,3.0,10.0
1969-12-31 16:01:25,1546549200,0.0,0.0,48.05,44.63,0.24,7.46,11.83,97.0,0.01,3.0,10.0
1969-12-31 16:01:26,1546552800,0.0,0.0,48.89,47.16,0.24,4.62,9.84,110.0,0.01,2.0,10.0
1969-12-31 16:01:27,1546556400,0.0,0.0,49.42,48.47,0.24,3.64,8.46,115.0,0.01,1.0,10.0
1969-12-31 16:01:28,1546560000,0.0,0.0,48.51,46.06,0.25,5.68,7.78,125.0,0.01,0.0,10.0
1969-12-31 16:01:29,1546563600,0.0,0.0,44.95,43.66,0.29,3.31,8.06,97.0,0.01,0.0,10.0
1969-12-31 16:01:30,1546567200,0.0,0.0,40.93,38.93,0.33,3.44,4.71,317.0,0.0,0.0,10.0
1969-12-31 16:01:31,1546570800,0.0,0.0,38.65,34.44,0.37,5.58,7.68,351.0,0.12,0.0,10.0
1969-12-31 16:01:32,1546574400,0.0,0.0,35.28,32.78,0.42,3.19,3.58,298.0,0.17,0.0,9.997
1969-12-31 16:01:33,1546578000,0.0,0.0,34.82,29.84,0.42,5.67,7.18,279.0,0.13,0.0,9.997
1969-12-31 16:01:34,1546581600,0.0,0.0,37.8,32.45,0.38,7.06,7.06,6.0,0.13,0.0,9.997
1969-12-31 16:01:35,1546585200,0.0,0.0,34.82,28.37,0.42,7.84,10.01,311.0,0.12,0.0,9.997
1969-12-31 16:01:36,1546588800,0.0,0.0,34.76,29.29,0.42,6.32,9.57,11.0,0.12,0.0,9.997
1969-12-31 16:01:37,1546592400,0.0,0.0,32.54,28.14,0.45,4.54,8.08,297.0,0.15,0.0,9.997
1969-12-31 16:01:38,1546596000,0.0,0.0,30.21,25.83,0.49,4.16,6.37,290.0,0.15,0.0,9.997
1969-12-31 16:01:39,1546599600,0.0,0.0,32.74,27.84,0.46,5.11,7.65,306.0,0.12,0.0,9.997
1969-12-31 16:01:40,1546603200,0.0,0.0,31.92,31.92,0.46,2.81,6.01,66.0,0.12,0.0,9.997
1969-12-31 16:01:41,1546606800,0.0,0.0,31.65,26.17,0.48,5.56,7.99,358.0,0.12,0.0,9.356
1969-12-31 16:01:42,1546610400,0.0,0.0,31.82,27.09,0.48,4.76,8.2,52.0,0.12,0.0,10.0
1969-12-31 16:01:43,1546614000,0.0,0.0,29.04,24.61,0.54,4.04,4.78,333.0,0.12,0.0,10.0
1969-12-31 16:01:44,1546617600,0.0,0.0,32.07,27.38,0.49,4.76,11.02,65.0,0.0,0.0,10.0
1969-12-31 16:01:45,1546621200,0.0,0.0,38.62,34.7,0.39,5.19,8.05,72.0,0.0,1.0,10.0
1969-12-31 16:01:46,1546624800,0.0,0.0,43.16,43.16,0.33,5.19,8.05,72.0,0.0,1.0,10.0
1969-12-31 16:01:47,1546628400,0.0,0.0,45.51,40.45,0.31,10.06,13.71,88.0,0.0,3.0,10.0
1969-12-31 16:01:48,1546632000,0.0,0.0,47.13,42.16,0.28,10.9,16.27,87.0,0.0,3.0,10.0
1969-12-31 16:01:49,1546635600,0.0,0.0,48.67,45.39,0.26,7.45,10.44,99.0,0.0,3.0,10.0
1969-12-31 16:01:50,1546639200,0.0,0.0,50.11,50.11,0.24,8.06,12.67,98.0,0.0,2.0,10.0
1969-12-31 16:01:51,1546642800,0.0,0.0,50.34,50.34,0.24,7.17,11.15,75.0,0.0,1.0,10.0
1969-12-31 16:01:52,1546646400,0.0,0.0,49.92,48.23,0.24,4.82,9.29,113.0,0.01,0.0,10.0
1969-12-31 16:01:53,1546650000,0.0,0.0,46.84,44.1,0.26,5.66,8.51,87.0,0.01,0.0,10.0
1969-12-31 16:01:54,1546653600,0.0,0.0,43.43,41.8,0.29,3.43,6.05,69.0,0.01,0.0,10.0
1969-12-31 16:01:55,1546657200,0.0,0.0,40.14,37.48,0.33,4.0,6.67,296.0,0.13,0.0,10.0
1969-12-31 16:01:56,1546660800,0.0,0.0,38.87,34.56,0.34,5.78,8.01,50.0,0.14,0.0,10.0
1969-12-31 16:01:57,1546664400,0.0,0.0,40.61,35.61,0.32,7.48,9.74,56.0,0.16,0.0,10.0
1969-12-31 16:01:58,1546668000,0.0,0.0,40.86,36.54,0.32,6.39,10.79,85.0,0.52,0.0,10.0
1969-12-31 16:01:59,1546671600,0.0,0.0,40.46,36.4,0.33,5.86,8.37,94.0,0.49,0.0,9.997
1969-12-31 16:02:00,1546675200,0.0,0.0,40.43,34.67,0.33,8.88,12.04,82.0,0.31,0.0,9.997
1969-12-31 16:02:01,1546678800,0.0,0.0,42.16,37.14,0.29,8.17,12.78,57.0,0.32,0.0,9.997
1969-12-31 16:02:02,1546682400,0.0,0.0,41.21,36.62,0.31,6.95,10.68,77.0,0.16,0.0,9.997
1969-12-31 16:02:03,1546686000,0.0,0.0,41.64,36.87,0.3,7.45,11.45,56.0,0.12,0.0,9.997
1969-12-31 16:02:04,1546689600,0.0,0.0,42.3,38.08,0.31,6.69,11.66,70.0,0.14,0.0,9.997
1969-12-31 16:02:05,1546693200,0.0,0.0,41.06,35.35,0.32,9.1,14.52,109.0,0.28,0.0,9.997
1969-12-31 16:02:06,1546696800,0.0,0.0,40.16,35.91,0.33,6.06,9.89,59.0,0.31,0.0,10.0
1969-12-31 16:02:07,1546700400,0.0,0.0,40.58,35.65,0.33,7.34,15.52,97.0,0.15,0.0,10.0
1969-12-31 16:02:08,1546704000,0.0,0.0,40.95,35.47,0.32,8.56,12.19,83.0,0.05,0.0,10.0
1969-12-31 16:02:09,1546707600,0.0,0.0,42.25,36.78,0.31,9.19,13.68,74.0,0.13,1.0,10.0
1969-12-31 16:02:10,1546711200,0.0,0.0,43.92,40.36,0.28,6.11,11.27,82.0,0.37,2.0,10.0
1969-12-31 16:02:11,1546714800,0.0,0.0,44.65,40.77,0.28,6.94,12.55,115.0,0.32,2.0,10.0
1969-12-31 16:02:12,1546718400,0.0,0.0,45.59,43.41,0.28,4.47,8.71,109.0,0.26,3.0,10.0
1969-12-31 16:02:13,1546722000,0.0,0.0,46.21,43.96,0.28,4.72,9.24,177.0,0.54,2.0,10.0
1969-12-31 16:02:14,1546725600,0.0,0.0,45.67,42.9,0.31,5.35,13.64,198.0,0.74,2.0,10.0
1969-12-31 16:02:15,1546729200,0.0,0.0,44.9,40.97,0.36,7.14,11.92,234.0,0.81,1.0,10.0
1969-12-31 16:02:16,1546732800,0.0,0.0,43.22,39.98,0.45,5.39,10.47,334.0,0.95,0.0,10.0
1969-12-31 16:02:17,1546736400,0.0007,0.07,42.53,37.72,0.65,7.9,9.64,277.0,0.98,0.0,10.0
1969-12-31 16:02:18,1546740000,0.0003,0.03,41.86,39.72,0.73,3.72,6.39,187.0,1.0,0.0,10.0
1969-12-31 16:02:19,1546743600,0.0059,0.35,40.88,38.35,0.85,3.97,8.55,181.0,0.98,0.0,8.926
1969-12-31 16:02:20,1546747200,0.0076,0.48,40.06,36.14,0.84,5.55,7.61,282.0,0.95,0.0,6.548
1969-12-31 16:02:21,1546750800,0.0176,0.46,38.33,34.71,0.89,4.76,6.24,287.0,0.96,0.0,6.5
1969-12-31 16:02:22,1546754400,0.0171,0.69,37.63,33.85,0.89,4.81,5.47,204.0,0.83,0.0,6.341
1969-12-31 16:02:23,1546758000,0.0096,0.53,37.89,34.21,0.89,4.74,7.21,120.0,0.99,0.0,9.9
1969-12-31 16:02:24,1546761600,0.0087,0.56,37.97,37.97,0.93,2.93,5.06,224.0,0.96,0.0,8.389
1969-12-31 16:02:25,1546765200,0.0124,0.43,37.64,32.71,0.95,6.36,8.43,229.0,0.98,0.0,9.783
1969-12-31 16:02:26,1546768800,0.0085,0.52,38.09,32.52,0.94,7.54,11.14,262.0,0.97,0.0,9.519
1969-12-31 16:02:27,1546772400,0.0192,0.62,38.02,30.91,0.92,10.64,13.69,255.0,0.96,0.0,8.497
1969-12-31 16:02:28,1546776000,0.0214,0.6,37.54,30.92,0.96,9.32,16.61,255.0,0.93,0.0,8.497
1969-12-31 16:02:29,1546779600,0.0284,0.67,38.38,31.66,0.91,9.95,14.37,234.0,0.8,0.0,8.389
1969-12-31 16:02:30,1546783200,0.0155,0.67,38.42,29.48,0.9,16.07,20.79,264.0,0.71,0.0,8.449
1969-12-31 16:02:31,1546786800,0.0068,0.4,38.8,32.81,0.86,8.6,13.99,249.0,0.49,0.0,9.997
1969-12-31 16:02:32,1546790400,0.0,0.0,38.78,31.44,0.86,11.66,14.58,253.0,0.16,0.0,9.783
1969-12-31 16:02:33,1546794000,0.0055,0.14,40.0,33.04,0.8,11.5,14.69,250.0,0.22,1.0,10.0
1969-12-31 16:02:34,1546797600,0.0,0.0,41.0,33.32,0.78,14.34,17.06,266.0,0.22,2.0,10.0
1969-12-31 16:02:35,1546801200,0.0134,0.21,42.97,35.93,0.71,14.01,17.6,268.0,0.22,3.0,10.0
1969-12-31 16:02:36,1546804800,0.0262,0.21,44.64,39.84,0.66,8.9,11.31,262.0,0.23,3.0,10.0
1969-12-31 16:02:37,1546808400,0.0385,0.38,45.79,40.65,0.58,10.45,14.42,287.0,0.17,3.0,10.0
1969-12-31 16:02:38,1546812000,0.0205,0.34,47.38,43.47,0.54,8.23,12.35,269.0,0.17,2.0,10.0
1969-12-31 16:02:39,1546815600,0.0119,0.34,47.43,42.26,0.56,11.77,16.56,247.0,0.05,1.0,10.0
1969-12-31 16:02:40,1546819200,0.0067,0.17,46.05,40.38,0.59,12.22,16.42,240.0,0.05,0.0,10.0
1969-12-31 16:02:41,1546822800,0.0,0.0,43.9,39.04,0.65,8.65,11.02,228.0,0.23,0.0,9.997
1969-12-31 16:02:42,1546826400,0.0,0.0,41.68,37.06,0.69,7.19,9.22,217.0,0.71,0.0,9.997
1969-12-31 16:02:43,1546830000,0.0003,0.03,40.08,35.66,0.77,6.3,8.06,211.0,0.8,0.0,9.997
1969-12-31 16:02:44,1546833600,0.0004,0.04,39.75,35.88,0.8,5.39,6.88,208.0,0.98,0.0,9.997
1969-12-31 16:02:45,1546837200,0.0004,0.04,40.62,34.58,0.79,9.62,12.6,192.0,0.97,0.0,9.997
1969-12-31 16:02:46,1546840800,0.0016,0.07,41.44,34.37,0.84,12.79,18.05,205.0,0.71,0.0,9.997
1969-12-31 16:02:47,1546844400,0.0036,0.24,41.19,34.51,0.81,11.54,16.84,222.0,0.7,0.0,9.997
1969-12-31 16:02:48,1546848000,0.0036,0.07,41.55,34.13,0.85,13.99,21.34,224.0,0.31,0.0,9.997
1969-12-31 16:02:49,1546851600,0.0043,0.18,43.14,35.91,0.81,14.82,21.28,238.0,0.35,0.0,9.997
1969-12-31 16:02:50,1546855200,0.0014,0.07,45.33,36.59,0.73,24.59,36.9,270.0,0.19,0.0,9.997
1969-12-31 16:02:51,1546858800,0.0011,0.03,46.24,38.15,0.73,22.62,29.64,247.0,0.67,0.0,9.997
1969-12-31 16:02:52,1546862400,0.002,0.11,46.19,39.07,0.74,17.8,24.05,254.0,0.8,0.0,9.997
1969-12-31 16:02:53,1546866000,0.0086,0.32,45.07,38.69,0.84,13.73,19.03,245.0,1.0,0.0,8.282
1969-12-31 16:02:54,1546869600,0.0093,0.3,44.73,38.32,0.86,13.49,17.15,249.0,0.99,0.0,9.607
1969-12-31 16:02:55,1546873200,0.0121,0.26,44.47,39.6,0.88,8.97,10.87,255.0,0.96,0.0,9.738
1969-12-31 16:02:56,1546876800,0.0048,0.14,44.59,39.97,0.91,8.45,12.12,243.0,0.46,0.0,9.9
1969-12-31 16:02:57,1546880400,0.0005,0.05,46.64,41.88,0.86,9.98,12.33,234.0,0.24,1.0,9.69
1969-12-31 16:02:58,1546884000,0.0003,0.03,48.37,44.04,0.82,9.93,10.38,239.0,0.29,2.0,10.0
1969-12-31 16:02:59,1546887600,0.0,0.0,50.34,50.34,0.75,12.21,13.75,242.0,0.27,3.0,10.0
1969-12-31 16:03:00,1546891200,0.0,0.0,51.79,51.79,0.69,11.07,13.96,249.0,0.07,3.0,10.0
1969-12-31 16:03:01,1546894800,0.0,0.0,54.39,54.39,0.6,11.47,13.64,248.0,0.02,3.0,10.0
1969-12-31 16:03:02,1546898400,0.0,0.0,56.0,56.0,0.56,8.56,16.7,240.0,0.01,2.0,10.0
1969-12-31 16:03:03,1546902000,0.0,0.0,54.88,54.88,0.56,9.72,16.08,261.0,0.01,1.0,10.0
1969-12-31 16:03:04,1546905600,0.0,0.0,54.05,54.05,0.59,11.59,17.05,248.0,0.01,0.0,10.0
1969-12-31 16:03:05,1546909200,0.0,0.0,51.74,51.74,0.63,13.7,19.47,264.0,0.1,0.0,10.0
1969-12-31 16:03:06,1546912800,0.0,0.0,49.71,45.51,0.7,10.51,12.56,271.0,0.17,0.0,10.0
1969-12-31 16:03:07,1546916400,0.0,0.0,48.27,44.18,0.72,9.2,11.86,249.0,0.18,0.0,10.0
1969-12-31 16:03:08,1546920000,0.0,0.0,46.43,43.38,0.76,6.08,8.53,255.0,0.14,0.0,10.0
1969-12-31 16:03:09,1546923600,0.0,0.0,45.73,43.03,0.77,5.27,6.88,50.0,0.18,0.0,10.0
1969-12-31 16:03:10,1546927200,0.0,0.0,44.66,40.7,0.78,7.1,9.98,43.0,0.04,0.0,10.0
1969-12-31 16:03:11,1546930800,0.0,0.0,45.1,40.48,0.77,8.71,14.39,85.0,0.2,0.0,10.0
1969-12-31 16:03:12,1546934400,0.0,0.0,43.68,39.76,0.78,6.65,9.44,69.0,0.52,0.0,10.0
1969-12-31 16:03:13,1546938000,0.0,0.0,44.11,39.89,0.77,7.39,10.57,75.0,0.68,0.0,10.0
1969-12-31 16:03:14,1546941600,0.0,0.0,45.11,40.28,0.74,9.22,11.71,92.0,0.51,0.0,10.0
1969-12-31 16:03:15,1546945200,0.0,0.0,44.15,38.43,0.77,10.96,17.85,100.0,0.67,0.0,10.0
1969-12-31 16:03:16,1546948800,0.0,0.0,44.42,37.96,0.77,13.41,18.06,87.0,0.7,0.0,10.0
1969-12-31 16:03:17,1546952400,0.0,0.0,44.33,37.68,0.77,13.92,21.57,118.0,0.68,0.0,10.0
1969-12-31 16:03:18,1546956000,0.0,0.0,44.59,38.74,0.77,11.62,20.17,91.0,0.8,0.0,10.0
1969-12-31 16:03:19,1546959600,0.0,0.0,44.08,37.2,0.79,14.5,19.82,105.0,0.89,0.0,10.0
1969-12-31 16:03:20,1546963200,0.0003,0.03,43.71,38.1,0.8,10.37,18.35,104.0,0.84,0.0,10.0
1969-12-31 16:03:21,1546966800,0.0,0.0,44.29,39.6,0.8,8.48,14.61,94.0,0.86,1.0,10.0
1969-12-31 16:03:22,1546970400,0.0,0.0,45.87,40.79,0.76,10.35,15.98,90.0,0.38,2.0,10.0
1969-12-31 16:03:23,1546974000,0.0,0.0,47.71,42.31,0.7,12.8,19.16,89.0,0.41,2.0,10.0
1969-12-31 16:03:24,1546977600,0.0,0.0,48.66,43.4,0.67,13.2,18.18,89.0,0.54,3.0,10.0
1969-12-31 16:03:25,1546981200,0.0,0.0,49.16,44.29,0.66,12.26,18.24,104.0,0.26,3.0,10.0
1969-12-31 16:03:26,1546984800,0.0,0.0,50.1,50.1,0.63,11.56,17.57,82.0,0.2,2.0,10.0
1969-12-31 16:03:27,1546988400,0.0,0.0,50.34,50.34,0.63,11.44,15.46,78.0,0.19,1.0,10.0
1969-12-31 16:03:28,1546992000,0.0,0.0,49.62,45.7,0.64,9.59,15.9,91.0,0.31,0.0,10.0
1969-12-31 16:03:29,1546995600,0.0,0.0,49.55,45.63,0.64,9.54,14.16,106.0,0.07,0.0,10.0
1969-12-31 16:03:30,1546999200,0.0,0.0,48.56,43.35,0.65,12.9,19.49,91.0,0.31,0.0,10.0
1969-12-31 16:03:31,1547002800,0.0,0.0,48.07,44.15,0.65,8.64,16.03,83.0,0.31,0.0,10.0
1969-12-31 16:03:32,1547006400,0.0,0.0,46.14,42.38,0.69,7.3,13.67,78.0,0.41,0.0,10.0
1969-12-31 16:03:33,1547010000,0.0,0.0,45.91,41.24,0.69,9.31,14.4,95.0,0.61,0.0,10.0
1969-12-31 16:03:34,1547013600,0.0,0.0,45.41,40.72,0.7,9.04,13.41,65.0,0.51,0.0,10.0
1969-12-31 16:03:35,1547017200,0.0,0.0,45.87,40.91,0.67,10.01,13.36,89.0,0.48,0.0,9.997
1969-12-31 16:03:36,1547020800,0.0,0.0,44.92,41.25,0.69,6.66,10.55,84.0,0.48,0.0,9.997
1969-12-31 16:03:37,1547024400,0.0,0.0,42.88,38.76,0.75,6.74,9.69,80.0,0.28,0.0,9.997
1969-12-31 16:03:38,1547028000,0.0,0.0,41.97,38.94,0.75,4.79,6.38,55.0,0.28,0.0,9.997
1969-12-31 16:03:39,1547031600,0.0,0.0,41.48,39.39,0.74,3.62,5.86,76.0,0.12,0.0,9.997
1969-12-31 16:03:40,1547035200,0.0,0.0,40.19,36.76,0.77,4.92,5.99,90.0,0.28,0.0,9.997
1969-12-31 16:03:41,1547038800,0.0,0.0,41.02,38.67,0.73,3.81,10.98,118.0,0.28,0.0,9.997
1969-12-31 16:03:42,1547042400,0.0,0.0,40.4,37.16,0.73,4.72,6.86,74.0,0.3,0.0,10.0
1969-12-31 16:03:43,1547046000,0.0,0.0,41.4,37.96,0.71,5.2,6.6,65.0,0.37,0.0,10.0
