,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
1969-12-31 16:00:00,1546243200,0.0,0.0,31.28,31.28,0.97,1.79,4.54,333.0,0.75,0.0,9.997
1969-12-31 16:00:01,1546246800,0.0,0.0,37.62,37.62,0.75,1.63,4.44,338.0,1.0,0.0,9.997
1969-12-31 16:00:02,1546250400,0.0,0.0,37.79,37.79,0.72,1.52,2.54,355.0,1.0,0.0,9.997
1969-12-31 16:00:03,1546254000,0.0,0.0,38.18,38.18,0.71,2.33,4.33,0.0,1.0,0.0,9.997
1969-12-31 16:00:04,1546257600,0.0,0.0,38.36,36.22,0.96,3.24,4.17,285.0,1.0,0.0,9.997
1969-12-31 16:00:05,1546261200,0.0,0.0,38.0,34.11,0.97,5.02,5.02,335.0,1.0,0.0,7.995
1969-12-31 16:00:06,1546264800,0.0,0.0,37.23,37.23,0.98,1.71,5.43,4.0,1.0,0.0,8.996
1969-12-31 16:00:07,1546268400,0.0,0.0,36.31,32.58,0.79,4.49,4.49,26.0,1.0,0.0,7.995
1969-12-31 16:00:08,1546272000,0.0,0.0,36.91,33.84,0.77,3.91,3.91,17.0,1.0,0.0,6.001
1969-12-31 16:00:09,1546275600,0.0,0.0,34.7,34.7,1.0,1.51,4.32,123.0,1.0,1.0,5.0
1969-12-31 16:00:10,1546279200,0.0,0.0,38.36,38.36,0.99,1.62,4.62,274.0,1.0,1.0,9.997
1969-12-31 16:00:11,1546282800,0.0,0.0,45.84,45.84,0.79,1.87,4.87,79.0,0.75,2.0,9.997
1969-12-31 16:00:12,1546286400,0.0,0.0,47.87,44.64,0.73,6.96,12.03,134.0,0.44,2.0,9.997
1969-12-31 16:00:13,1546290000,0.0,0.0,48.96,46.19,0.63,6.49,13.06,163.0,0.75,2.0,9.997
1969-12-31 16:00:14,1546293600,0.0,0.0,52.45,52.45,0.38,3.44,10.19,41.0,1.0,1.0,9.997
1969-12-31 16:00:15,1546297200,0.0,0.0,50.88,50.88,0.38,6.25,13.9,57.0,1.0,1.0,9.997
1969-12-31 16:00:16,1546300800,0.0,0.0,47.92,44.36,0.48,7.71,11.95,11.0,0.75,0.0,9.997
1969-12-31 16:00:17,1546304400,0.0,0.0,44.96,42.29,0.46,5.02,12.37,61.0,0.0,0.0,9.997
1969-12-31 16:00:18,1546308000,0.0,0.0,41.89,39.54,0.52,3.96,11.48,288.0,0.0,0.0,9.997
1969-12-31 16:00:19,1546311600,0.0,0.0,39.94,34.09,0.57,8.86,10.44,31.0,0.0,0.0,9.997
1969-12-31 16:00:20,1546315200,0.0,0.0,35.81,35.81,0.69,2.28,5.05,14.0,0.0,0.0,9.997
1969-12-31 16:00:21,1546318800,0.0,0.0,33.66,33.66,0.76,2.85,7.33,221.0,0.0,0.0,9.997
1969-12-31 16:00:22,1546322400,0.0,0.0,36.76,36.76,0.63,1.85,8.2,313.0,0.0,0.0,9.997
1969-12-31 16:00:23,1546326000,0.0,0.0,31.57,31.57,0.74,1.56,3.59,70.0,0.0,0.0,9.997
1969-12-31 16:00:24,1546329600,0.0,0.0,29.77,29.77,0.79,1.56,6.07,84.0,0.0,0.0,9.997
1969-12-31 16:00:25,1546333200,0.0,0.0,28.61,28.61,0.82,1.82,4.71,353.0,0.0,0.0,9.997
1969-12-31 16:00:26,1546336800,0.0,0.0,26.79,26.79,0.85,1.75,3.66,14.0,0.0,0.0,7.995
1969-12-31 16:00:27,1546340400,0.0,0.0,25.96,25.96,0.85,1.61,5.21,14.0,0.0,0.0,8.996
1969-12-31 16:00:28,1546344000,0.0,0.0,26.04,26.04,0.86,2.49,4.36,14.0,0.0,0.0,9.997
1969-12-31 16:00:29,1546347600,0.0,0.0,25.02,25.02,0.89,2.51,4.49,11.0,0.0,0.0,9.997
1969-12-31 16:00:30,1546351200,0.0,0.0,23.81,23.81,0.92,2.43,4.27,7.0,0.0,0.0,9.997
1969-12-31 16:00:31,1546354800,0.0,0.0,23.86,23.86,0.9,2.41,5.3,11.0,0.0,0.0,8.996
1969-12-31 16:00:32,1546358400,0.0,0.0,26.3,26.3,0.86,1.76,4.53,15.0,0.0,0.0,9.997
1969-12-31 16:00:33,1546362000,0.0,0.0,34.16,29.93,0.72,4.64,4.64,108.0,0.0,0.0,9.997
1969-12-31 16:00:34,1546365600,0.0,0.0,40.46,38.6,0.56,3.25,5.35,143.0,0.0,0.0,9.997
1969-12-31 16:00:35,1546369200,0.0,0.0,44.39,42.82,0.48,3.52,6.43,124.0,0.0,0.0,9.997
1969-12-31 16:00:36,1546372800,0.0,0.0,48.6,46.45,0.44,5.2,9.17,130.0,0.0,3.0,9.997
1969-12-31 16:00:37,1546376400,0.0,0.0,49.62,47.55,0.43,5.39,10.37,149.0,0.0,3.0,9.997
1969-12-31 16:00:38,1546380000,0.0,0.0,50.8,50.8,0.43,7.07,11.94,156.0,0.0,2.0,9.997
1969-12-31 16:00:39,1546383600,0.0,0.0,50.09,50.09,0.42,7.87,12.7,143.0,0.0,1.0,9.997
1969-12-31 16:00:40,1546387200,0.0,0.0,48.32,45.48,0.44,6.35,12.68,130.0,0.0,0.0,9.997
1969-12-31 16:00:41,1546390800,0.0,0.0,43.9,43.9,0.5,1.86,6.1,34.0,0.0,0.0,9.997
1969-12-31 16:00:42,1546394400,0.0,0.0,41.26,41.26,0.54,2.25,5.04,68.0,0.0,0.0,9.997
1969-12-31 16:00:43,1546398000,0.0,0.0,38.94,38.94,0.59,2.91,4.79,20.0,0.0,0.0,9.997
1969-12-31 16:00:44,1546401600,0.0,0.0,31.46,26.2,0.75,5.27,5.27,65.0,0.0,0.0,9.997
1969-12-31 16:00:45,1546405200,0.0,0.0,36.52,36.52,0.59,2.61,4.53,15.0,0.0,0.0,9.997
1969-12-31 16:00:46,1546408800,0.0,0.0,34.17,34.17,0.62,1.81,5.18,24.0,0.0,0.0,9.997
1969-12-31 16:00:47,1546412400,0.0,0.0,27.33,21.63,0.83,4.96,4.96,66.0,0.0,0.0,9.997
1969-12-31 16:00:48,1546416000,0.0,0.0,26.32,19.83,0.83,5.59,5.59,64.0,0.0,0.0,9.997
1969-12-31 16:00:49,1546419600,0.0,0.0,26.23,26.23,0.85,1.69,4.23,5.0,0.0,0.0,9.997
1969-12-31 16:00:50,1546423200,0.0,0.0,26.16,22.16,0.81,3.37,5.17,17.0,0.0,0.0,9.997
1969-12-31 16:00:51,1546426800,0.0,0.0,26.12,26.12,0.83,1.67,4.26,10.0,0.0,0.0,9.997
1969-12-31 16:00:52,1546430400,0.0,0.0,25.24,25.24,0.86,2.3,4.97,15.0,0.0,0.0,9.997
1969-12-31 16:00:53,1546434000,0.0,0.0,25.2,25.2,0.86,1.45,4.03,359.0,0.0,0.0,9.997
1969-12-31 16:00:54,1546437600,0.0,0.0,25.28,25.28,0.86,2.27,4.01,5.0,0.0,0.0,9.997
1969-12-31 16:00:55,1546441200,0.0,0.0,24.86,20.21,0.89,3.7,4.11,96.0,0.0,0.0,9.997
1969-12-31 16:00:56,1546444800,0.0,0.0,25.49,25.49,0.85,1.57,3.39,43.0,0.0,0.0,9.997
1969-12-31 16:00:57,1546448400,0.0,0.0,35.16,32.81,0.68,3.06,4.12,122.0,0.0,1.0,9.997
1969-12-31 16:00:58,1546452000,0.0,0.0,37.46,37.46,0.63,1.37,4.97,259.0,0.0,1.0,9.997
1969-12-31 16:00:59,1546455600,0.0,0.0,41.46,41.46,0.48,1.55,3.48,178.0,0.0,2.0,9.997
1969-12-31 16:01:00,1546459200,0.0,0.0,45.06,45.06,0.53,1.79,7.14,165.0,0.0,3.0,9.997
1969-12-31 16:01:01,1546462800,0.0,0.0,47.7,45.48,0.46,5.06,9.7,162.0,0.0,2.0,9.997
1969-12-31 16:01:02,1546466400,0.0,0.0,54.23,54.23,0.29,3.92,9.49,172.0,0.0,2.0,9.997
1969-12-31 16:01:03,1546470000,0.0,0.0,53.67,53.67,0.3,6.47,9.7,140.0,0.0,1.0,9.997
1969-12-31 16:01:04,1546473600,0.0,0.0,52.28,52.28,0.36,6.49,10.42,156.0,0.0,0.0,9.997
1969-12-31 16:01:05,1546477200,0.0,0.0,47.08,45.43,0.47,4.08,11.07,151.0,0.0,0.0,9.997
1969-12-31 16:01:06,1546480800,0.0,0.0,40.38,36.58,0.62,5.46,5.46,75.0,0.0,0.0,9.997
1969-12-31 16:01:07,1546484400,0.0,0.0,36.13,30.8,0.69,6.5,6.57,71.0,0.0,0.0,9.997
1969-12-31 16:01:08,1546488000,0.0,0.0,40.62,40.62,0.56,2.71,5.48,2.0,0.0,0.0,9.997
1969-12-31 16:01:09,1546491600,0.0,0.0,39.48,39.48,0.6,1.88,4.55,25.0,0.0,0.0,9.997
1969-12-31 16:01:10,1546495200,0.0,0.0,37.98,37.98,0.64,1.7,4.28,27.0,0.0,0.0,9.997
1969-12-31 16:01:11,1546498800,0.0,0.0,30.3,25.58,0.86,4.49,5.18,80.0,0.0,0.0,9.997
1969-12-31 16:01:12,1546502400,0.0,0.0,29.4,29.4,0.88,1.74,3.57,348.0,0.0,0.0,9.997
1969-12-31 16:01:13,1546506000,0.0,0.0,34.87,34.87,0.67,1.75,4.36,14.0,0.0,0.0,9.997
1969-12-31 16:01:14,1546509600,0.0,0.0,27.98,27.98,0.88,2.52,5.29,3.0,0.0,0.0,9.997
1969-12-31 16:01:15,1546513200,0.0,0.0,28.57,28.57,0.87,1.54,4.25,13.0,0.0,0.0,8.996
1969-12-31 16:01:16,1546516800,0.0,0.0,28.52,25.1,0.85,3.19,5.82,15.0,0.0,0.0,7.995
1969-12-31 16:01:17,1546520400,0.0,0.0,27.08,27.08,0.87,1.55,4.98,14.0,0.0,0.0,7.995
1969-12-31 16:01:18,1546524000,0.0,0.0,26.72,21.56,0.86,4.35,5.01,66.0,0.0,0.0,7.995
1969-12-31 16:01:19,1546527600,0.0,0.0,26.61,26.61,0.87,2.33,4.96,5.0,0.0,0.0,7.995
1969-12-31 16:01:20,1546531200,0.0,0.0,29.15,25.86,0.81,3.16,5.76,16.0,0.0,0.0,6.001
1969-12-31 16:01:21,1546534800,0.0,0.0,35.06,35.06,0.74,1.36,5.72,28.0,0.0,0.0,6.001
1969-12-31 16:01:22,1546538400,0.0,0.0,40.87,40.87,0.61,1.27,3.05,167.0,0.0,2.0,9.997
1969-12-31 16:01:23,1546542000,0.0,0.0,44.75,44.75,0.52,1.43,4.17,165.0,0.0,2.0,9.997
1969-12-31 16:01:24,1546545600,0.0,0.0,49.54,49.54,0.39,2.96,5.96,165.0,0.0,3.0,9.997
1969-12-31 16:01:25,1546549200,0.0,0.0,51.82,51.82,0.35,3.15,6.18,160.0,0.0,2.0,9.997
1969-12-31 16:01:26,1546552800,0.0,0.0,54.63,54.63,0.31,3.07,7.71,217.0,0.0,2.0,9.997
1969-12-31 16:01:27,1546556400,0.0,0.0,61.07,61.07,0.22,2.22,8.47,276.0,0.0,2.0,9.997
1969-12-31 16:01:28,1546560000,0.0,0.0,60.21,60.21,0.26,4.08,6.98,137.0,0.0,0.0,9.997
1969-12-31 16:01:29,1546563600,0.0,0.0,50.92,50.92,0.48,4.84,13.56,152.0,0.0,0.0,9.997
1969-12-31 16:01:30,1546567200,0.0,0.0,44.4,42.05,0.6,4.45,5.46,18.0,0.0,0.0,9.997
1969-12-31 16:01:31,1546570800,0.0,0.0,45.59,45.59,0.56,1.93,4.41,44.0,0.0,0.0,9.997
1969-12-31 16:01:32,1546574400,0.0,0.0,43.89,43.89,0.58,2.83,4.52,25.0,0.0,0.0,9.997
1969-12-31 16:01:33,1546578000,0.0,0.0,44.42,44.42,0.57,2.61,4.51,18.0,0.0,0.0,9.997
1969-12-31 16:01:34,1546581600,0.0,0.0,43.5,41.13,0.58,4.27,5.23,18.0,0.0,0.0,9.997
1969-12-31 16:01:35,1546585200,0.0,0.0,41.25,41.25,0.62,1.62,5.85,348.0,0.0,0.0,9.997
1969-12-31 16:01:36,1546588800,0.0,0.0,33.37,33.37,0.83,2.54,6.15,12.0,0.0,0.0,8.996
1969-12-31 16:01:37,1546592400,0.0,0.0,39.33,39.33,0.62,1.56,4.18,18.0,0.0,0.0,8.996
1969-12-31 16:01:38,1546596000,0.0,0.0,31.21,31.21,0.85,2.36,4.31,358.0,0.0,0.0,9.997
1969-12-31 16:01:39,1546599600,0.0,0.0,30.75,30.75,0.84,2.26,4.12,2.0,0.0,0.0,7.995
1969-12-31 16:01:40,1546603200,0.0,0.0,28.95,28.95,0.87,1.41,3.32,10.0,0.0,0.0,8.996
1969-12-31 16:01:41,1546606800,0.0,0.0,29.34,29.34,0.86,1.25,3.96,342.0,0.0,0.0,8.996
1969-12-31 16:01:42,1546610400,0.0,0.0,28.74,28.74,0.85,1.54,5.06,15.0,0.0,0.0,7.995
1969-12-31 16:01:43,1546614000,0.0,0.0,28.47,28.47,0.85,1.55,4.22,352.0,0.0,0.0,7.995
1969-12-31 16:01:44,1546617600,0.0,0.0,30.7,30.7,0.79,2.23,5.05,8.0,0.0,0.0,5.0
1969-12-31 16:01:45,1546621200,0.0,0.0,37.49,37.49,0.69,1.47,4.96,0.0,0.0,0.0,5.0
1969-12-31 16:01:46,1546624800,0.0,0.0,42.97,42.97,0.61,1.47,4.96,0.0,0.0,0.0,5.0
1969-12-31 16:01:47,1546628400,0.0,0.0,50.44,50.44,0.45,3.18,6.23,167.0,0.0,0.0,5.0
1969-12-31 16:01:48,1546632000,0.0,0.0,53.12,53.12,0.39,2.97,11.21,199.0,0.0,3.0,9.997
1969-12-31 16:01:49,1546635600,0.0,0.0,58.73,58.73,0.29,5.6,15.72,221.0,0.0,3.0,9.997
1969-12-31 16:01:50,1546639200,0.0,0.0,59.56,59.56,0.28,5.62,10.54,203.0,0.0,2.0,9.997
1969-12-31 16:01:51,1546642800,0.0,0.0,59.64,59.64,0.3,4.82,12.82,239.0,0.0,1.0,9.997
1969-12-31 16:01:52,1546646400,0.0,0.0,58.71,58.71,0.33,4.03,7.62,238.0,0.0,0.0,9.997
1969-12-31 16:01:53,1546650000,0.0,0.0,52.68,52.68,0.47,6.05,6.44,223.0,0.0,0.0,9.997
1969-12-31 16:01:54,1546653600,0.0,0.0,49.22,47.27,0.52,5.06,5.06,219.0,0.0,0.0,9.997
1969-12-31 16:01:55,1546657200,0.0,0.0,45.9,45.9,0.56,2.69,4.69,354.0,0.0,0.0,9.997
1969-12-31 16:01:56,1546660800,0.0,0.0,43.04,41.37,0.62,3.42,5.62,357.0,0.0,0.0,6.001
1969-12-31 16:01:57,1546664400,0.0,0.0,42.46,42.46,0.65,1.63,4.6,305.0,0.0,0.0,6.001
1969-12-31 16:01:58,1546668000,0.0,0.0,41.24,41.24,0.71,2.42,6.92,331.0,0.0,0.0,9.997
1969-12-31 16:01:59,1546671600,0.0,0.0,36.72,36.72,0.88,1.73,5.39,323.0,0.0,0.0,9.997
1969-12-31 16:02:00,1546675200,0.0,0.0,36.15,36.15,0.91,2.78,5.47,337.0,0.0,0.0,9.997
1969-12-31 16:02:01,1546678800,0.0,0.0,40.38,40.38,0.75,2.0,5.73,122.0,0.0,0.0,9.997
1969-12-31 16:02:02,1546682400,0.0,0.0,40.08,40.08,0.76,2.54,5.4,329.0,0.0,0.0,8.996
1969-12-31 16:02:03,1546686000,0.0,0.0,39.54,39.54,0.78,1.94,6.66,289.0,0.0,0.0,9.997
1969-12-31 16:02:04,1546689600,0.0,0.0,40.11,37.77,0.77,3.66,7.65,351.0,0.0,0.0,9.997
1969-12-31 16:02:05,1546693200,0.0,0.0,36.46,33.1,0.98,4.13,8.12,342.0,0.0,0.0,8.996
1969-12-31 16:02:06,1546696800,0.0,0.0,36.88,36.88,0.98,2.9,7.68,304.0,0.44,0.0,9.997
1969-12-31 16:02:07,1546700400,0.0,0.0,38.13,38.13,0.96,2.14,6.22,260.0,0.0,0.0,9.997
1969-12-31 16:02:08,1546704000,0.0,0.0,40.83,38.63,0.95,3.62,7.82,118.0,0.19,0.0,9.997
1969-12-31 16:02:09,1546707600,0.0,0.0,46.81,43.63,0.8,6.43,12.06,152.0,0.75,1.0,9.997
1969-12-31 16:02:10,1546711200,0.0,0.0,49.59,47.04,0.68,6.27,17.66,161.0,0.19,1.0,9.997
1969-12-31 16:02:11,1546714800,0.0,0.0,51.34,51.34,0.62,7.07,15.16,164.0,1.0,2.0,9.997
1969-12-31 16:02:12,1546718400,0.0,0.0,51.3,51.3,0.6,7.73,18.5,181.0,1.0,2.0,8.996
1969-12-31 16:02:13,1546722000,0.0563,0.95,47.79,44.46,0.89,7.13,16.79,196.0,1.0,2.0,8.996
1969-12-31 16:02:14,1546725600,0.1522,0.99,46.65,44.91,1.0,4.11,13.89,220.0,1.0,1.0,9.997
1969-12-31 16:02:15,1546729200,0.06,1.0,46.53,44.77,1.0,4.12,9.89,150.0,1.0,1.0,9.997
1969-12-31 16:02:16,1546732800,0.114,0.99,45.68,44.01,1.0,3.85,10.34,127.0,1.0,0.0,9.997
1969-12-31 16:02:17,1546736400,0.0287,0.97,45.6,43.13,1.0,4.89,12.36,154.0,1.0,0.0,9.997
1969-12-31 16:02:18,1546740000,0.0005,0.03,45.52,44.53,1.0,3.08,8.67,145.0,1.0,0.0,9.997
1969-12-31 16:02:19,1546743600,0.0197,0.96,45.48,45.48,1.0,2.95,7.49,138.0,1.0,0.0,9.997
1969-12-31 16:02:20,1546747200,0.0287,0.97,45.44,43.37,1.0,4.3,6.27,152.0,1.0,0.0,9.997
1969-12-31 16:02:21,1546750800,0.0103,0.96,44.66,44.66,1.0,2.48,6.23,155.0,1.0,0.0,7.002
1969-12-31 16:02:22,1546754400,0.0192,0.96,44.59,44.59,1.0,1.52,3.4,220.0,1.0,0.0,6.001
1969-12-31 16:02:23,1546758000,0.0294,0.98,44.51,42.47,1.0,4.07,4.07,212.0,1.0,0.0,9.997
1969-12-31 16:02:24,1546761600,0.0103,0.98,43.65,40.17,1.0,5.88,5.88,232.0,1.0,0.0,9.997
1969-12-31 16:02:25,1546765200,0.0,0.0,42.85,39.42,1.0,5.57,5.57,238.0,1.0,0.0,9.997
1969-12-31 16:02:26,1546768800,0.0,0.0,41.91,41.91,1.0,2.29,4.43,350.0,0.44,0.0,1.75
1969-12-31 16:02:27,1546772400,0.0,0.0,39.46,35.79,1.0,5.05,5.05,255.0,0.44,0.0,1.75
1969-12-31 16:02:28,1546776000,0.0,0.0,40.32,37.15,1.0,4.62,6.14,242.0,1.0,0.0,0.25
1969-12-31 16:02:29,1546779600,0.0,0.0,39.38,35.71,0.99,5.04,5.91,260.0,1.0,0.0,0.25
1969-12-31 16:02:30,1546783200,0.0,0.0,38.94,35.46,1.0,4.72,6.05,248.0,1.0,0.0,0.998
1969-12-31 16:02:31,1546786800,0.0,0.0,39.21,35.88,1.0,4.59,6.3,213.0,1.0,0.0,1.75
1969-12-31 16:02:32,1546790400,0.0,0.0,39.51,36.37,1.0,4.42,5.11,178.0,0.75,0.0,7.002
1969-12-31 16:02:33,1546794000,0.0,0.0,40.79,37.36,1.0,5.05,5.05,196.0,0.75,0.0,7.002
1969-12-31 16:02:34,1546797600,0.0007,0.02,44.57,42.15,1.0,4.57,8.64,161.0,0.44,1.0,9.997
1969-12-31 16:02:35,1546801200,0.0,0.0,47.39,44.68,0.99,5.78,9.87,147.0,0.44,1.0,9.997
1969-12-31 16:02:36,1546804800,0.0,0.0,48.65,45.24,0.91,7.72,12.84,154.0,1.0,2.0,9.997
1969-12-31 16:02:37,1546808400,0.0,0.0,49.73,46.12,0.89,8.82,14.93,172.0,1.0,2.0,9.997
1969-12-31 16:02:38,1546812000,0.0096,0.94,50.37,50.37,0.88,8.09,18.9,205.0,1.0,1.0,9.997
1969-12-31 16:02:39,1546815600,0.0099,0.95,50.47,50.47,0.88,8.32,16.77,181.0,0.75,1.0,9.997
1969-12-31 16:02:40,1546819200,0.0191,0.98,48.81,45.18,0.9,8.34,17.52,183.0,1.0,0.0,7.002
1969-12-31 16:02:41,1546822800,0.038,0.98,48.59,44.33,0.99,9.87,19.45,178.0,1.0,0.0,7.002
1969-12-31 16:02:42,1546826400,0.0397,0.99,48.41,44.45,1.0,8.96,22.81,181.0,1.0,0.0,3.998
1969-12-31 16:02:43,1546830000,0.0401,0.99,49.37,45.36,1.0,9.68,21.26,182.0,1.0,0.0,3.998
1969-12-31 16:02:44,1546833600,0.0307,0.98,50.32,50.32,1.0,9.35,22.83,206.0,1.0,0.0,3.5
1969-12-31 16:02:45,1546837200,0.049,1.0,51.38,51.38,1.0,10.49,23.53,210.0,1.0,0.0,3.998
1969-12-31 16:02:46,1546840800,0.0202,0.99,51.51,51.51,1.0,10.34,20.72,198.0,1.0,0.0,3.5
1969-12-31 16:02:47,1546844400,0.087,0.99,52.37,52.37,1.0,7.33,20.22,186.0,1.0,0.0,3.998
1969-12-31 16:02:48,1546848000,0.1234,1.0,52.38,52.38,1.0,5.24,18.23,202.0,1.0,0.0,7.002
1969-12-31 16:02:49,1546851600,0.0279,0.95,52.39,52.39,1.0,5.86,14.49,218.0,1.0,0.0,9.997
1969-12-31 16:02:50,1546855200,0.002,0.06,52.22,52.22,1.0,3.77,13.0,221.0,1.0,0.0,9.997
1969-12-31 16:02:51,1546858800,0.0,0.0,52.18,52.18,1.0,5.43,11.12,221.0,0.75,0.0,9.997
1969-12-31 16:02:52,1546862400,0.0,0.0,50.49,50.49,1.0,5.97,12.42,223.0,0.75,0.0,9.997
1969-12-31 16:02:53,1546866000,0.0,0.0,50.44,50.44,1.0,1.76,8.94,273.0,0.75,0.0,9.997
1969-12-31 16:02:54,1546869600,0.0,0.0,50.15,50.15,1.0,2.66,7.34,291.0,0.44,0.0,8.996
1969-12-31 16:02:55,1546873200,0.0,0.0,50.17,50.17,1.0,1.62,4.56,349.0,0.75,0.0,9.997
1969-12-31 16:02:56,1546876800,0.0,0.0,50.06,50.06,1.0,3.09,5.05,165.0,0.44,0.0,9.997
1969-12-31 16:02:57,1546880400,0.0,0.0,51.27,51.27,1.0,4.2,4.2,227.0,1.0,1.0,9.997
1969-12-31 16:02:58,1546884000,0.0,0.0,55.48,55.48,0.88,4.27,4.47,183.0,0.75,1.0,9.997
1969-12-31 16:02:59,1546887600,0.0,0.0,55.25,55.25,0.84,2.69,8.97,177.0,0.75,2.0,9.997
1969-12-31 16:03:00,1546891200,0.0,0.0,58.68,58.68,0.73,2.76,8.4,178.0,1.0,2.0,9.997
1969-12-31 16:03:01,1546894800,0.0,0.0,58.33,58.33,0.69,3.85,8.52,179.0,0.75,2.0,9.997
1969-12-31 16:03:02,1546898400,0.0,0.0,60.06,60.06,0.65,5.28,9.29,230.0,0.44,2.0,9.997
1969-12-31 16:03:03,1546902000,0.0,0.0,60.82,60.82,0.62,4.58,9.15,218.0,0.44,1.0,9.997
1969-12-31 16:03:04,1546905600,0.0,0.0,60.01,60.01,0.65,3.85,9.13,222.0,0.0,0.0,9.997
1969-12-31 16:03:05,1546909200,0.0,0.0,55.68,55.68,0.81,4.17,4.99,233.0,0.0,0.0,9.997
1969-12-31 16:03:06,1546912800,0.0,0.0,51.24,51.24,0.96,2.41,4.25,336.0,0.0,0.0,9.997
1969-12-31 16:03:07,1546916400,0.0,0.0,50.11,50.11,0.99,2.28,4.92,355.0,0.0,0.0,9.997
1969-12-31 16:03:08,1546920000,0.0,0.0,49.12,48.42,1.0,3.29,3.29,52.0,0.0,0.0,9.997
1969-12-31 16:03:09,1546923600,0.0,0.0,48.32,46.94,0.99,3.98,3.98,62.0,0.0,0.0,9.997
1969-12-31 16:03:10,1546927200,0.0,0.0,48.26,48.26,1.0,2.45,2.45,75.0,0.0,0.0,9.997
1969-12-31 16:03:11,1546930800,0.0,0.0,47.35,47.35,1.0,1.48,3.34,19.0,0.0,0.0,9.997
1969-12-31 16:03:12,1546934400,0.0,0.0,47.23,47.23,1.0,1.61,3.39,27.0,0.0,0.0,9.997
1969-12-31 16:03:13,1546938000,0.0,0.0,46.36,44.44,1.0,4.29,4.29,104.0,0.0,0.0,9.997
1969-12-31 16:03:14,1546941600,0.0,0.0,46.18,46.18,1.0,2.8,3.2,130.0,0.44,0.0,9.997
1969-12-31 16:03:15,1546945200,0.0,0.0,45.31,45.31,1.0,2.51,5.25,6.0,0.19,0.0,8.996
1969-12-31 16:03:16,1546948800,0.0,0.0,45.26,42.56,1.0,5.13,5.13,200.0,0.75,0.0,5.0
1969-12-31 16:03:17,1546952400,0.0,0.0,46.06,44.97,1.0,3.25,6.92,12.0,0.75,0.0,9.997
1969-12-31 16:03:18,1546956000,0.0,0.0,47.66,47.66,1.0,2.54,6.08,330.0,0.75,0.0,9.997
1969-12-31 16:03:19,1546959600,0.0,0.0,48.45,48.45,1.0,2.66,5.35,343.0,1.0,0.0,9.997
1969-12-31 16:03:20,1546963200,0.0,0.0,49.39,49.39,1.0,1.88,6.44,2.0,1.0,0.0,9.997
1969-12-31 16:03:21,1546966800,0.0,0.0,51.21,51.21,1.0,3.96,3.96,213.0,1.0,0.0,9.997
1969-12-31 16:03:22,1546970400,0.0,0.0,55.48,55.48,0.82,2.15,5.33,131.0,0.19,2.0,9.997
1969-12-31 16:03:23,1546974000,0.0,0.0,56.72,56.72,0.75,2.38,7.19,125.0,0.0,2.0,9.997
1969-12-31 16:03:24,1546977600,0.0,0.0,59.39,59.39,0.69,3.97,4.55,163.0,0.75,2.0,9.997
1969-12-31 16:03:25,1546981200,0.0,0.0,59.05,59.05,0.65,3.31,7.25,131.0,0.75,2.0,9.997
1969-12-31 16:03:26,1546984800,0.0,0.0,59.23,59.23,0.65,4.96,10.75,162.0,0.44,2.0,9.997
1969-12-31 16:03:27,1546988400,0.0,0.0,59.24,59.24,0.65,6.33,9.4,158.0,0.75,1.0,9.997
1969-12-31 16:03:28,1546992000,0.0,0.0,58.27,58.27,0.71,4.79,11.2,191.0,0.75,0.0,9.997
1969-12-31 16:03:29,1546995600,0.0,0.0,56.28,56.28,0.77,3.12,9.4,197.0,0.44,0.0,9.997
1969-12-31 16:03:30,1546999200,0.0,0.0,53.53,53.53,0.88,3.9,8.57,194.0,0.44,0.0,9.997
1969-12-31 16:03:31,1547002800,0.0,0.0,52.5,52.5,0.93,4.76,11.89,154.0,0.0,0.0,9.997
1969-12-31 16:03:32,1547006400,0.0,0.0,52.33,52.33,0.92,5.29,11.13,162.0,0.75,0.0,9.997
1969-12-31 16:03:33,1547010000,0.0,0.0,51.59,51.59,0.94,3.89,10.36,137.0,1.0,0.0,9.997
1969-12-31 16:03:34,1547013600,0.0,0.0,50.16,50.16,0.94,3.2,10.06,158.0,1.0,0.0,9.997
1969-12-31 16:03:35,1547017200,0.0,0.0,47.97,47.97,0.97,2.42,8.48,199.0,0.75,0.0,9.997
1969-12-31 16:03:36,1547020800,0.0,0.0,49.47,49.47,0.97,2.68,7.2,129.0,1.0,0.0,9.997
1969-12-31 16:03:37,1547024400,0.0,0.0,52.51,52.51,0.89,6.41,12.17,171.0,1.0,0.0,9.997
1969-12-31 16:03:38,1547028000,0.0,0.0,52.59,52.59,0.87,4.98,14.33,181.0,1.0,0.0,9.997
1969-12-31 16:03:39,1547031600,0.0,0.0,51.73,51.73,0.95,5.04,8.45,162.0,1.0,0.0,9.997
1969-12-31 16:03:40,1547035200,0.0,0.0,51.65,51.65,0.94,5.05,14.65,152.0,1.0,0.0,9.997
1969-12-31 16:03:41,1547038800,0.0,0.0,52.43,52.43,0.89,6.38,12.94,161.0,1.0,0.0,9.997
1969-12-31 16:03:42,1547042400,0.0,0.0,51.79,51.79,0.9,3.54,11.33,164.0,1.0,0.0,9.997
1969-12-31 16:03:43,1547046000,0.0,0.0,50.82,50.82,0.98,2.19,9.05,173.0,1.0,0.0,3.998
