Supply 10/04/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,5170,5153,5147,5138,5131,5120,5143,5205,5263,5325,5338,5332,5262,5185,5126,5063,5043,5029,5006,4983,4977,5024,5073,5090,5106,5106,5123,5096,5019,4961,4928,4947,4941,4867,4795,4766,4755,4719,4701,4681,4679,4667,4595,4578,4566,4537,4516,4496,4431,4421,4411,4372,4315,4290,4201,4141,4084,3990,3913,3871,3862,3823,3796,3774,3778,3786,3802,3743,3716,3682,3638,3617,3603,3585,3570,3530,3528,3491,3503,3490,3498,3502,3555,3634,3743,3871,4064,4257,4496,4775,5150,5536,5962,6448,6887,7358,7814,8271,8715,9199,9696,10104,10498,10753,10990,11268,11711,11840,11771,11830,11927,12117,12498,12812,13015,13146,13232,13303,13599,13711,13926,14014,13993,14052,14232,14305,14292,14211,14211,14342,14462,14516,14549,14432,14420,14427,14439,14395,14356,14348,14359,14382,14364,14363,14451,14492,14510,14569,14624,14612,14610,14611,14612,14614,14613,14619,14529,14307,14231,14216,14203,14167,14140,14148,14095,14051,14013,13997,14068,14274,14400,14447,14396,14345,14279,14249,14191,14188,14265,14280,14202,14053,14022,13932,13848,13725,13680,13661,13612,13566,13546,13445,13394,13335,13260,13207,13052,12930,12746,12551,12300,12026,11760,11415,11051,10655,10193,9721,9212,8677,8157,7683,7178,6742,6309,5877,5445,5065,4803,4605,4426,4288,4185,4118,4094,4113,4122,4098,4080,4056,4056,4077,4098,4069,4042,4052,4048,4033,4036,4027,4012,4013,3996,3975,3988,3984,3995,4002,4004,4000,3985,3960,3963,3896,3890,3931,3916,3933,3911,3870,3842,3826,3828,3850,3876,3861,3880,3901,3903,3859,3814,3808,3838,3884,3890,3860,3800,3746,3697,3633,3573,3523,3494,3488,3452,3364,3297,3248,
Natural gas,8034,7971,7980,8037,8107,8052,8014,7936,7801,7303,6908,6766,6637,6598,6641,6691,6673,6874,6858,6916,6848,6866,6922,6719,6671,6580,6443,6350,6318,6315,6286,6276,6308,6305,6308,6229,6011,5883,5758,5819,5846,5823,5854,5824,5877,5859,5833,5827,5865,6006,6031,5981,6004,6029,6055,6210,6231,6316,6336,6381,6427,6637,6674,6886,7054,7179,7197,7273,7297,7410,7551,7620,7600,7819,7878,7867,7963,7969,8096,8152,8179,8235,8096,8068,8132,8223,8290,8329,8417,8208,8166,7954,7887,7780,7712,7561,7441,7200,6970,6842,6702,6569,6458,6178,5824,5698,5817,5843,5807,5587,5436,5457,5566,5544,5493,5419,5409,5377,5304,5133,5012,4795,4713,4669,4610,4608,4703,4632,4509,4521,4468,4530,4524,4444,4451,4361,4417,4445,4455,4463,4475,4445,4417,4399,4407,4466,4494,4448,4445,4447,4491,4512,4541,4596,4601,4594,4588,4527,4462,4456,4532,4573,4577,4572,4580,4498,4560,4581,4555,4531,4491,4573,4674,4778,4829,4884,4888,4961,5049,5067,5198,5095,4924,5103,5224,5407,5495,5579,5820,6036,6164,6265,6338,6466,6481,6596,6533,6410,6517,6576,6610,6721,6939,7212,7457,7453,7500,7833,8165,8437,8640,8985,9132,9269,9359,9408,9537,9858,10348,10643,10871,10880,10955,11042,11056,11112,11176,11177,11163,11204,11223,11173,11209,11244,11344,11266,11218,11170,11173,11150,10934,10427,10342,10260,10322,10382,10350,10265,10199,10097,9912,9996,10074,10136,10185,10152,10118,10141,10148,10087,10052,10034,9952,9957,10025,10006,10004,9976,9947,9959,9958,9979,9992,9911,9795,9784,9739,9698,9681,9630,9603,9585,9493,9403,9327,9282,9200,9243
Large hydro,2601,2447,2370,2353,2346,2333,2316,2305,2305,2373,2448,2475,2444,2377,2385,2420,2356,2366,2365,2370,2365,2342,2331,2276,2223,2181,2167,2147,2172,2179,2178,2168,2163,2180,2240,2248,2201,2286,2245,2269,2262,2225,2242,2263,2317,2316,2315,2294,2206,2254,2333,2317,2311,2310,2332,2375,2452,2488,2512,2527,2487,2657,2743,2714,2683,2687,2701,2714,2748,2769,2852,2945,2922,2963,3039,3001,3097,3167,3198,3250,3288,3280,3313,3322,3298,3233,3257,3329,3330,3295,3110,2976,2941,2887,2868,2751,2524,2304,2160,1940,1878,1803,1764,1682,1585,1553,1303,1280,1297,1295,1307,1239,1181,1136,1138,1151,1156,1141,1138,1174,1219,1194,1207,1217,1222,1199,1234,1304,1312,1306,1284,1238,1233,1117,1183,1147,1052,1052,1075,1090,1095,1084,1093,1111,1100,1107,1107,1101,1104,1112,1122,1126,1122,1123,1129,1145,1141,1245,1312,1286,1281,1268,1281,1306,1383,1341,1283,1278,1296,1252,1168,1172,1187,1234,1257,1280,1262,1245,1234,1231,1252,1412,1462,1446,1456,1480,1481,1483,1515,1472,1466,1516,1515,1562,1612,1598,1919,1920,1960,1973,1975,2007,2048,2075,2146,2394,2627,2809,2973,3114,3248,3372,3405,3533,3570,3585,3613,3603,3447,3314,3267,3328,3413,3420,3448,3506,3572,3610,3629,3655,3714,3688,3688,3674,3629,3618,3638,3647,3637,3650,3592,3596,3646,3521,3468,3465,3435,3416,3387,3368,3202,3250,3273,3276,3281,3281,3281,3273,3260,3249,3238,3238,3191,3172,3163,3142,3120,3075,2928,2917,2896,2872,2852,2833,2794,2765,2754,2689,2695,2710,2712,2714,2700,2690,2652,2582,2460,2415
Imports,4939,5106,5258,5206,5114,5154,5154,5041,4996,5271,5418,5469,5553,5726,5802,5675,5631,5472,5464,5345,5289,5245,5182,5198,5193,5284,5303,5417,5420,5448,5447,5437,5422,5439,5404,5477,5740,5881,5996,6084,6097,6128,6137,6132,6131,6127,6155,6234,6326,6303,6274,6417,6456,6474,6551,6482,6458,6510,6640,6671,6787,6735,6787,6780,6860,6749,6754,6879,6966,7032,6965,6932,7141,7301,7585,7907,7975,8043,8026,8118,8191,8238,8406,8418,8254,8160,8009,7767,7552,7491,7276,7219,6918,6636,6191,5954,5828,5868,5790,5729,5498,5219,4909,5049,5154,5112,4911,4899,5001,5088,5021,4925,4460,4254,4023,3820,3711,3676,3373,3487,3317,3402,3413,3247,3056,3050,2927,2926,3040,2924,2872,2827,2730,2984,3025,3055,3040,3091,3130,3107,3084,3056,3075,3029,2994,2851,2814,2834,2791,2785,2684,2673,2721,2745,2749,2784,2920,3099,3138,3207,3311,3331,3439,3474,3463,3591,3782,3775,3750,3629,3743,3692,3651,3585,3628,3585,3605,3694,3698,3701,3655,3683,3689,3614,3690,3731,3787,3752,3683,3690,3653,3596,3608,3473,3487,3575,3432,3603,3661,3872,4138,4343,4474,4514,4627,4775,4975,5050,5129,5331,5542,5641,5982,6235,6563,7004,7333,7329,7329,7405,7494,7577,7563,7699,7819,7851,7799,7944,7994,8051,8054,8015,7933,7907,7916,7932,7863,7837,7854,7814,7877,8332,8304,8419,8395,8301,8224,8220,8229,8255,8457,8386,8188,8094,8040,7900,7811,7728,7689,7677,7692,7621,7564,7452,7209,7092,6946,6885,6914,6831,6772,6660,6521,6419,6373,6299,6244,6262,6229,6138,6080,6026,6045,6023,5996,6090,6168,6156
Batteries,-38,20,5,1,0,0,0,-3,-4,51,46,11,1,0,-9,-5,12,-27,-56,-65,-51,-79,-100,-54,-57,-60,-7,-40,-7,9,16,2,18,29,56,61,94,94,69,9,15,5,16,15,-6,-2,0,-8,-31,-22,-6,-18,-10,-7,-6,19,35,4,5,20,-15,21,12,-32,-53,-64,-11,-23,-5,-5,9,-8,-17,-20,-48,-46,-55,-55,-68,-69,-56,-57,-57,-57,-61,-28,-11,-7,-14,-30,-44,-35,-34,-80,-79,-82,-100,-107,-45,15,50,72,59,3,3,3,11,46,43,54,49,14,5,5,-13,0,0,-1,0,4,-32,-40,9,13,29,5,50,53,32,17,4,-6,11,5,-2,-19,0,-6,2,5,8,0,3,3,4,0,1,-47,-50,-29,-4,-4,-12,-4,-4,-4,-3,19,33,2,1,1,2,12,42,19,1,1,1,-13,-43,-44,-35,-7,10,13,-2,-2,-20,-19,-4,-11,-9,-21,-6,-12,-3,-2,-4,-37,-25,-2,-29,-37,-39,-76,-70,-55,-14,-18,-7,-3,21,51,59,22,31,3,73,47,71,47,88,89,83,33,57,-11,-72,-54,-29,-5,-7,-35,-31,-35,-35,-22,-9,-23,-42,-46,-38,-38,-38,-25,-31,-38,-38,-39,-43,-2,-7,-49,-56,-55,-52,-34,-25,-26,-18,-22,-23,-51,-65,-45,-28,-35,-55,-60,-77,-77,-69,-50,-9,-39,-1,0,0,0,-8,-38,-48,-42,-41,-30,0,-25,-17,0,0,-5,-27,-12,-11,-2,-1,11
Nuclear,1138,1138,1138,1138,1138,1137,1138,1138,1138,1138,1138,1138,1138,1138,1138,1138,1137,1138,1138,1138,1138,1138,1138,1138,1138,1137,1137,1137,1137,1138,1137,1137,1137,1137,1137,1138,1138,1138,1138,1138,1138,1138,1139,1138,1137,1139,1138,1139,1139,1138,1138,1138,1138,1138,1138,1138,1139,1138,1138,1138,1138,1138,1138,1137,1138,1138,1137,1138,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1137,1136,1137,1137,1136,1136,1137,1136,1137,1137,1137,1137,1137,1136,1136,1136,1136,1136,1137,1136,1136,1136,1136,1136,1137,1136,1136,1136,1136,1136,1136,1137,1136,1136,1136,1137,1136,1136,1136,1136,1136,1135,1135,1136,1136,1135,1136,1136,1136,1135,1136,1136,1136,1136,1135,1136,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1135,1136,1135,1136,1136,1136,1136,1135,1135,1135,1136,1136,1136,1135,1136,1136,1136,1136,1136,1136,1136,1135,1136,1136,1136,1136,1136,1137,1136,1136,1136,1137,1137,1137,1136,1136,1137,1136,1136,1137,1136,1137,1136,1137,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1137,1137,1137,1136,1137,1137,1136,1136,1136,1137,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1136,1135,1135,1136,1136,1135,1136,1136,1135,1136,1136,1136,1136,1136,1136,1136,1136,1136,1135,1136,1136,1136,1136,1136,1136,1136,1136,1137,1137,1137,1137,1136,1137,1137,1137,1137,1138,1138,1137,1138,1138,1138,1137,1138,1138,1138,1138,1138,1138,1138,1137,1138,1138,1138
Coal,18,18,18,18,18,19,19,19,20,19,19,18,18,18,18,18,18,18,18,18,17,17,17,17,16,16,16,16,16,16,17,17,16,16,16,17,17,17,16,17,18,18,18,18,18,18,18,18,18,17,17,17,18,17,18,18,18,18,19,19,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19,18,18,18,18,18,18,18,18,18,17,18,18,18,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,18,18,18,18,18,18,18,18,18,18,18,19,19,19,19,19,19,19,19,19,19,18,19,19,19,19,19,19,17,18,16,18,19,19,18,18,18,19,18,18,18,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,16,16,16,16,16,17,17,17,17,18,19,18,17,17,17,16,16,17,17,16,17,16,16,16,16,17,17,17,17,17,18,18,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,16,16,16,16,16,15,15,16,16,16,15,15,15,15,15,15,15,15,15,15,16,15,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,16,17,16,16,16,16,16,16,16,16,17,16,16,16,17,17,17,17,16,16,15,14,14,14,14,13,13,13,13,13
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
