Supply 07/06/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,6242,6279,6280,6277,6240,6216,6194,6151,6135,6125,6114,6156,6175,6164,6157,6129,6161,6152,6204,6293,6309,6353,6356,6332,6288,6247,6220,6181,6130,6090,6042,5965,5913,5891,5882,5881,5882,5872,5834,5798,5795,5770,5735,5724,5633,5586,5545,5485,5436,5353,5258,5153,5068,5015,4978,4948,4948,4962,5020,5050,5038,5006,4961,4915,4825,4806,4776,4745,4746,4735,4736,4709,4732,4847,5004,5192,5429,5641,5863,6078,6344,6629,6920,7204,7521,7807,8131,8435,8780,9151,9514,9790,10067,10336,10472,10660,10875,11213,11440,11390,11409,11577,11853,12098,12234,12359,12452,12516,12591,12682,12765,12840,12885,12902,12916,12960,12990,13022,13035,13049,13062,13090,13144,13222,13296,13375,13426,13463,13452,13474,13491,13534,13582,13623,13648,13668,13690,13706,13724,13743,13759,13770,13773,13766,13766,13788,13771,13776,13773,13766,13755,13776,13783,13774,13767,13771,13754,13784,13842,13825,13805,13827,13848,13842,13844,13848,13847,13854,13833,13837,13854,13846,13832,13798,13777,13773,13763,13788,13790,13778,13758,13738,13704,13655,13626,13623,13589,13593,13557,13580,13567,13559,13571,13591,13557,13559,13568,13557,13498,13454,13418,13384,13354,13335,13275,13228,13177,13146,13042,12953,12770,12631,12469,12297,12099,11813,11575,11317,11040,10808,10542,10214,9852,9617,9302,8893,8452,8168,7898,7489,7230,6974,6699,6432,6199,5992,5776,5616,5510,5429,5373,5287,5271,5253,5241,5255,5271,5326,5354,5333,5343,5359,5375,5394,5423,5436,5453,5412,5431,5464,5488,5527,5547,5608,5644,5646,5635,5645,5694,5770,5839,5937,5971,5922,5916,5904,5916,5892,5865,5880,5901,5921,5953,5973,5991,5985,6052,6101,
Natural gas,5311,5256,5072,4989,4762,4628,4544,4463,4349,4305,4301,4268,4233,4216,4203,4190,4209,4134,4089,3842,3693,3600,3557,3560,3530,3480,3421,3420,3424,3288,3242,3243,3384,3350,3342,3321,3264,3251,3319,3265,3227,3184,3121,3050,3036,3063,3028,3029,3035,3196,3208,3289,3310,3246,3218,3205,3172,3120,3026,3074,3377,3339,3360,3283,3236,3282,3312,3260,3216,3212,3165,3120,3099,3007,2836,2833,2710,2890,2993,2936,2862,2796,2557,2392,2342,2383,2370,2226,2226,2272,2243,2231,2143,2149,2196,2136,2089,2094,2115,2318,2260,2054,1963,2033,2122,2113,2083,1997,1889,1817,1781,1822,1843,1874,1929,1897,1978,2056,2011,2004,2103,2174,2194,2221,2272,2256,2233,2223,2232,2230,2247,2215,2228,2194,2207,2218,2154,2198,2159,2251,2334,2249,2202,2214,2221,2211,2268,2272,2295,2311,2317,2319,2326,2421,2509,2482,2483,2582,2567,2620,2581,2465,2424,2354,2407,2430,2504,2610,2506,2545,2594,2512,2500,2537,2591,2638,2733,2770,2813,2998,3100,3209,3263,3254,3243,3318,3395,3470,3546,3588,3738,3826,3839,3836,3964,4136,4349,4483,4619,4654,4663,4683,4782,4819,4730,4778,4810,4792,4768,4776,4875,5003,5238,5426,5761,5946,5978,6086,6098,6299,6444,6729,6845,6979,7151,7255,7228,7140,7192,7422,7414,7491,7566,7610,7593,7614,7631,7689,7783,7748,7787,7790,7820,7828,7829,7818,7811,7814,7788,7825,7835,7828,7805,7647,7513,7520,7465,7524,7532,7561,7504,7406,7298,7112,7042,7018,7076,6975,6864,6718,6536,6186,5893,5811,5686,5392,5307,5256,5242,5338,5248,5127,4966,4840,4810,4856,4819,4754
Large hydro,4282,4292,4277,4278,4281,4273,4273,4272,4272,4264,4269,4254,4233,4180,4151,4139,4117,4120,4138,4056,4019,4000,4029,4053,4046,4133,4143,4130,4129,4132,4133,4155,4165,4152,4142,4130,4098,3985,3970,3965,3956,3962,3963,3966,3969,3962,3962,3966,3994,4116,4179,4190,4239,4219,4221,4205,4199,4186,4210,4228,4298,4348,4382,4371,4362,4357,4347,4361,4364,4369,4380,4394,4414,4397,4342,4326,4224,3906,3808,3874,3902,3940,3904,3863,3642,3273,3118,3161,3167,3070,2917,3012,3039,2986,3086,3120,3101,2829,2618,2736,3030,3071,3056,2990,2977,2966,2992,3046,3000,2929,2829,2778,2800,2818,2836,2846,2837,2839,2837,2842,2849,2839,2833,2812,2779,2779,2823,2828,2823,2834,2844,2857,2834,2793,2750,2784,2790,2802,2825,2826,2840,2839,2837,2845,2841,2771,2764,2759,2766,2804,2827,2843,2845,2835,2838,2849,2854,2973,3047,3114,3457,3452,3438,3442,3442,3438,3403,3400,3396,3410,3477,3590,3650,3703,3720,3720,3716,3722,3710,3727,3790,3967,4096,4197,4254,4264,4292,4290,4288,4289,4261,4264,4283,4277,4226,4204,4201,4179,4156,4153,4195,4209,4185,4191,4257,4321,4336,4320,4358,4361,4409,4409,4399,4395,4408,4459,4513,4663,4685,4695,4650,4700,4753,4787,4805,4887,4989,4969,4921,4954,4922,4925,4943,5085,5206,5205,5218,5224,5234,5217,5208,5084,5189,5279,5326,5329,5313,5264,5183,5185,5198,5232,5167,5173,5177,5153,5046,4960,4880,4854,4844,4857,4848,4911,4933,4776,4746,4777,4702,4705,4703,4670,4665,4681,4706,4718,4703,4616,4606,4586,4559,4544,4561,4564,4556,4543,4523,4497
Imports,7070,6938,6977,6931,7019,7109,7103,7107,7108,7025,6951,6827,6692,6652,6579,6538,6498,6511,6411,6517,6588,6599,6478,6336,6338,6286,6312,6302,6318,6317,6344,6347,6305,6313,6262,6198,6156,6250,6234,6238,6234,6281,6338,6412,6437,6475,6520,6553,6558,6427,6455,6488,6462,6577,6645,6647,6690,6733,6759,6730,6508,6517,6571,6708,6768,6751,6826,6871,6920,6881,6865,6807,6792,7005,7193,7109,7090,7243,7212,7047,6872,6598,6347,6124,6110,6340,6381,6153,5830,5655,5447,5045,4748,4540,4339,4205,4042,4065,4076,4000,3794,3760,3566,3459,3348,3287,3181,3070,3096,3164,3305,3340,3301,3252,3149,3126,3184,3146,3145,3095,3035,2975,2957,2932,2928,2902,2831,2793,2793,2778,2759,2709,2724,2814,2877,2840,2843,2826,2812,2817,2826,2819,2865,2886,2929,3011,3083,3097,3109,3128,3167,3209,3263,3294,3318,3410,3492,3329,3266,3290,2996,3083,3221,3332,3412,3472,3556,3662,3796,3915,3934,3931,3996,4061,4128,4214,4256,4242,4250,4216,4262,4238,4286,4302,4323,4348,4404,4422,4519,4586,4584,4589,4687,4741,4767,4728,4675,4676,4803,4953,5012,5036,5084,5216,5396,5388,5440,5599,5736,5872,5966,6036,6074,6148,6060,6209,6399,6397,6548,6656,6844,6964,7161,7193,7356,7643,7931,8283,8574,8611,8906,9039,9138,9242,9261,9369,9487,9511,9436,9491,9451,9618,9542,9524,9551,9653,9719,9722,9815,9705,9627,9510,9491,9562,9489,9394,9347,9367,9254,9224,9119,9020,9015,8904,8669,8647,8496,8351,8346,8250,8217,8272,8331,8353,8247,8295,8168,8136,8016,7785,7697,7670,7532,7446,7306,7191,7023,6868
Batteries,-59,0,0,-1,0,1,-1,-1,11,-1,-2,-2,5,61,40,51,44,45,20,-11,-73,-50,-19,19,21,15,15,15,15,15,19,47,52,17,16,15,13,17,12,8,4,3,4,17,36,9,5,7,14,56,39,59,81,25,18,19,20,2,2,-4,15,14,23,10,8,8,-7,8,9,7,21,67,89,75,-11,-9,-6,-33,-79,-51,-32,-3,-1,-9,-49,-81,-78,-35,-40,-100,-107,-7,-1,-2,-12,-17,-13,-22,40,88,78,2,-19,-65,-58,-66,-44,-19,-24,-20,-22,-36,-23,-20,35,-4,-28,-20,-20,-20,-16,-13,-13,-20,-34,-27,-10,-10,-10,-8,15,29,-10,-28,-63,-44,-26,-12,-1,0,0,0,0,0,-1,-1,-9,-9,-9,-9,-7,-6,5,-7,-6,6,70,52,0,33,64,19,0,0,0,0,0,-5,-37,-66,-78,-7,23,-1,0,-1,0,-1,-6,-38,-65,-82,-73,-31,-24,0,8,-1,0,10,-1,-1,-1,5,-1,-11,-8,-34,-48,-28,-7,-1,-18,-3,1,-39,-1,-9,5,5,27,9,2,2,2,9,2,6,2,-19,-30,0,34,14,11,42,107,75,20,34,29,16,31,28,22,19,30,27,24,18,26,27,22,20,3,10,-14,-50,-69,-28,-22,-13,-15,-17,-14,-27,-20,-65,-50,-67,-50,-50,-76,-55,-50,-47,-43,-33,-65,-39,-65,-47,-45,-42,-17,1,6,30,32,31,12,14,27,32,0,29,-5,2
Nuclear,2274,2274,2274,2273,2273,2273,2273,2274,2275,2274,2274,2274,2273,2274,2273,2273,2273,2274,2273,2274,2274,2275,2274,2275,2274,2273,2275,2274,2274,2275,2276,2275,2274,2275,2276,2274,2275,2275,2275,2275,2275,2274,2275,2275,2275,2274,2274,2275,2275,2275,2275,2275,2275,2275,2275,2274,2274,2275,2275,2276,2273,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,2275,2276,2275,2275,2274,2274,2275,2276,2275,2276,2275,2275,2275,2274,2276,2274,2275,2275,2275,2274,2274,2276,2275,2276,2274,2275,2275,2276,2276,2274,2274,2275,2275,2275,2274,2275,2275,2275,2274,2274,2274,2274,2273,2274,2273,2273,2272,2273,2272,2271,2270,2270,2270,2270,2271,2271,2271,2272,2271,2271,2271,2271,2271,2271,2271,2272,2271,2271,2272,2272,2272,2272,2272,2272,2271,2272,2272,2272,2272,2272,2273,2272,2274,2273,2274,2273,2273,2274,2274,2274,2274,2274,2274,2274,2273,2274,2274,2274,2273,2273,2273,2273,2274,2274,2273,2273,2273,2274,2273,2273,2274,2274,2274,2274,2274,2274,2275,2274,2275,2274,2275,2274,2274,2275,2274,2274,2275,2275,2275,2274,2275,2275,2276,2276,2275,2275,2275,2275,2276,2274,2276,2275,2276,2278,2276,2275,2275,2274,2274,2273,2274,2273,2274,2274,2273,2273,2273,2274,2273,2273,2273,2273,2273,2272,2273,2273,2273,2273,2272,2273,2273,2273,2273,2273,2272,2272,2274,2273,2273,2273,2273,2273,2273,2273,2273,2274,2274,2273,2274,2274,2275,2274,2274,2273,2273,2272,2272,2272,2272,2272,2272,2272,2271,2272,2272,2272,2272,2273,2272,2272,2272,2274,2273,2274,2273,2274,2274
Coal,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,10,10,9,10,10,10,10,11,10,10,9,10,10,10,11,11,11,11,11,11,11,11,11,11,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,11,10,10,10,11,11,10,11
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
