Supply 06/03/2018,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,4682,4686,4660,4704,4680,4682,4702,4700,4725,4718,4705,4714,4721,4725,4755,4803,4813,4819,4846,4865,4872,4886,4937,4970,4989,4992,5004,5023,5043,5044,5032,5007,4977,4940,4939,4927,4941,4957,4968,4952,4914,4869,4828,4782,4712,4649,4590,4541,4471,4392,4344,4305,4268,4235,4196,4161,4136,4114,4086,4077,4055,4033,3999,3982,3951,3931,3927,3915,3905,3886,3863,3864,3911,3982,4114,4242,4380,4574,4785,5013,5258,5541,5829,6108,6385,6681,6955,7332,7673,7820,8091,8312,8514,8767,8965,9340,9570,9967,10129,10230,10323,10629,10768,10880,10993,11080,11158,11235,11311,11385,11477,11524,11575,11616,11660,11694,11744,11790,11858,11910,11953,11976,12016,12047,12050,12118,12190,12334,12358,12355,12382,12407,12431,12381,12311,12328,12349,12365,12393,12395,12403,12422,12439,12486,12599,12671,12768,12776,12772,12784,12774,12775,12784,12789,12799,12792,12790,12802,12864,12874,12893,12934,12954,12957,12966,12981,13021,13055,13089,13075,13104,13130,13162,13228,13323,13327,13283,13321,13411,13442,13436,13405,13389,13441,13455,13463,13451,13505,13540,13516,13506,13478,13486,13478,13513,13438,13413,13400,13435,13453,13393,13353,13317,13235,13112,12951,12785,12623,12440,12323,12137,12043,11907,11691,11452,11209,10930,10645,10366,10076,9753,9409,9068,8757,8468,8162,7815,7435,7118,6824,6527,6275,5989,5708,5523,5339,5176,5089,5036,4970,4892,4828,4869,4939,4953,4954,4923,4884,4862,4856,4881,4873,4895,4930,4947,5021,5108,5171,5141,5093,5114,5143,5177,5111,5118,5097,5048,5054,5056,5045,5041,5051,5013,4971,4974,4980,5018,5030,5026,4990,4953,4952,4955,4979,5033,5064,5067,5024,
Natural gas,4285,4125,3804,3636,3366,3287,3253,3251,3226,3238,3118,2995,2894,2795,2847,2723,2523,2489,2444,2402,2373,2364,2389,2374,2381,2313,2318,2198,2131,2140,2163,2169,2162,2175,2171,2199,2196,2190,2174,2190,2193,2206,2217,2207,2214,2192,2207,2231,2235,2208,2210,2192,2198,2177,2181,2178,2222,2233,2198,2214,2241,2305,2228,2170,2162,2144,2156,2163,2138,2140,2142,2145,2143,2152,2111,2145,2040,1997,1968,1906,1864,1907,1897,1891,1905,2028,2276,2242,2334,2426,2318,2271,2226,2226,2226,2354,2547,2439,2531,2502,2538,2369,2429,2476,2513,2501,2524,2524,2499,2534,2522,2547,2538,2595,2611,2626,2607,2605,2606,2567,2598,2626,2626,2616,2533,2446,2428,2328,2432,2426,2447,2410,2462,2534,2578,2571,2406,2285,2288,2349,2355,2345,2358,2428,2563,2671,2708,2713,2622,2442,2419,2412,2447,2481,2496,2543,2614,2853,2796,2757,2738,2833,3005,3060,3144,3139,3187,3346,3520,3847,4055,4195,4264,4281,4363,4428,4531,4564,4534,4561,4683,4780,4761,4786,4818,4892,4949,4946,4979,5157,5455,5646,5695,5703,5643,5692,5829,5862,5968,6029,6173,6282,6402,6475,6503,6550,6626,6784,7043,7370,7728,7796,7883,7972,8302,8430,8586,8442,8160,8343,8630,9022,9640,9872,9983,10077,10397,10483,10696,10660,10472,10413,10581,10657,10801,10805,10683,10708,10712,10699,10798,10527,10364,10407,10457,10383,10421,10443,10457,10435,10266,10179,10118,9759,9561,9437,9264,9198,9061,8764,8485,8359,8100,8026,7949,7764,7546,7439,7251,7083,6993,6941,6923,6767,6641,6564,6379,6047,5867,5651,5479,5242,4979,4771,4641,4568,4421,4351
Large hydro,3291,3261,3320,3320,3342,3356,3322,3297,3223,3220,3300,3289,3233,2998,2910,2889,2881,2898,2869,2850,2872,2872,2887,2903,2869,2772,2870,2925,2931,2920,2919,2918,2919,2924,2923,2919,2879,2838,2782,2771,2779,2776,2787,2798,2809,2804,2791,2781,2772,2739,2745,2745,2768,2761,2758,2756,2744,2749,2742,2713,2649,2675,2729,2734,2729,2729,2720,2713,2707,2718,2728,2720,2624,2577,2553,2550,2474,2472,2454,2418,2340,2226,2221,2170,2145,1848,1804,1556,1455,1649,1867,1917,1920,1915,1900,1674,1563,1435,1428,1456,1480,1426,1409,1375,1385,1379,1396,1436,1424,1396,1395,1397,1380,1392,1400,1432,1442,1436,1465,1460,1418,1419,1445,1438,1503,1528,1530,1465,1439,1431,1442,1477,1452,1530,1632,1709,2022,2012,2001,2012,2046,2047,2048,2001,1963,2004,2105,2134,2599,2715,2728,2657,2613,2611,2609,2624,2601,2656,2722,2723,2731,2714,2664,2638,2629,2692,2676,2642,2554,2477,2449,2489,2632,2656,2655,2694,2719,2740,2717,2722,2697,2684,2670,2671,2697,2673,2673,2654,2690,2776,2887,2933,2967,3174,3289,3335,3417,3428,3413,3430,3455,3460,3435,3418,3444,3471,3540,3609,3533,3423,3386,3383,3382,3396,3384,3412,3460,3799,3994,4035,4073,4110,4223,4166,4225,4087,4049,3978,3998,4330,4517,4484,4536,4556,4551,4534,4503,4484,4526,4517,4504,4569,4542,4550,4638,4548,4460,4319,4273,4159,4181,4226,4204,4227,4194,4134,3913,3887,3919,3921,3932,3873,3778,3723,3736,3711,3901,3897,3787,3703,3640,3530,3499,3553,3533,3533,3506,3289,3286,3320,3240,3308,3262,3180,3148,3104,3116,3129
Imports,10084,10114,10252,10240,10316,10237,10143,10071,10019,9952,9886,9814,9802,9961,9972,9999,10090,10026,9982,9914,9828,9736,9555,9431,9330,9375,9228,9168,9100,9058,8977,8937,8904,8860,8800,8729,8681,8705,8690,8662,8628,8633,8617,8606,8597,8626,8674,8706,8783,8882,8958,8984,8998,9044,9082,9086,9133,9100,9134,9172,9235,9307,9362,9405,9472,9457,9421,9391,9329,9249,9142,9063,9089,9075,9037,8844,8902,8763,8579,8449,8290,8152,7908,7737,7560,7540,7360,7238,6995,6629,6161,5903,5747,5556,5400,5322,5267,5262,5226,5193,5113,4980,4867,4849,4787,4733,4676,4612,4605,4632,4629,4619,4575,4600,4598,4590,4604,4628,4648,4640,4698,4762,4808,4822,4985,5065,5059,5161,5229,5298,5335,5375,5412,5450,5471,5493,5214,5273,5354,5397,5445,5509,5569,5593,5477,5371,5251,5310,4899,4805,4893,5074,5204,5340,5397,5502,5600,5513,5533,5649,5758,5797,5833,5920,5940,5922,5926,5901,5872,5701,5608,5636,5541,5476,5457,5480,5556,5604,5651,5771,5786,5858,5972,6057,6136,6243,6283,6375,6404,6318,6060,5951,5922,5842,5861,5852,5866,5955,5952,5994,6028,6073,6153,6315,6536,6654,6749,6796,6858,6955,6976,7115,7194,7349,7333,7449,7575,7746,8027,8153,8182,8126,7836,7947,7995,8353,8415,8679,8832,8917,9065,9229,9268,9315,9252,9353,9509,9545,9549,9569,9569,9806,9884,9901,9814,9909,9983,10112,10174,10260,10342,10301,10251,10389,10373,10409,10503,10481,10407,10577,10601,10527,10655,10654,10497,10414,10246,10037,10137,10198,10133,10041,9912,9846,9690,9585,9417,9658,9694,9636,9747,9753,9794,9892,9849,9723,9648,9558
Batteries,-37,-20,1,-19,1,5,1,-23,-38,-42,-16,-4,-5,-6,-29,-38,-41,-34,-41,-43,-38,-38,-39,-42,-42,-37,-11,-8,-2,-7,-11,-11,-10,-8,-11,-11,-15,-22,-13,-11,-1,0,6,23,38,38,8,4,-1,0,0,0,0,-9,-1,-7,-8,-8,-6,-39,-48,-41,0,0,0,0,0,-1,-1,-5,-1,-8,-50,-2,6,7,6,6,6,2,1,-21,-8,-39,-48,-48,-55,-47,-47,-3,0,8,0,0,0,-14,-6,-22,-9,10,40,6,-7,-54,-29,-21,-14,-5,-10,-2,2,2,-24,-6,-4,-4,0,-5,0,0,-8,-4,-2,-2,0,35,21,-45,-24,-4,-4,-3,-10,-2,-1,7,-1,-5,-10,-1,0,0,0,-4,-4,-3,-3,-2,26,66,54,44,16,0,0,0,-22,-16,-10,-11,0,-15,-44,-39,1,19,18,17,17,17,7,12,39,18,17,4,10,34,23,13,-12,10,1,4,-34,-27,-10,-2,-3,-2,0,0,-5,5,4,14,9,18,15,18,18,18,12,17,19,38,47,43,41,13,-7,-16,7,32,11,33,37,39,45,17,37,63,71,15,44,37,20,57,21,-25,-19,-6,5,36,29,22,40,38,37,33,22,62,42,19,6,6,7,-9,-9,6,8,0,7,28,36,-6,-7,-16,-14,14,49,31,-17,-12,29,34,44,40,-2,-8,-30,-35,-35,-34,-34,-24,-6,-11,-13,-5,0,-4,-16,-14,-16,-13,-4,-2
Nuclear,2281,2280,2281,2281,2281,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2281,2281,2281,2281,2280,2280,2280,2281,2280,2280,2280,2281,2280,2281,2280,2280,2279,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2280,2279,2281,2279,2279,2279,2279,2278,2277,2277,2278,2278,2279,2278,2279,2278,2278,2279,2279,2279,2279,2279,2280,2278,2279,2279,2279,2279,2279,2279,2279,2279,2279,2279,2280,2280,2279,2279,2280,2279,2280,2280,2280,2279,2280,2280,2281,2280,2279,2279,2279,2279,2279,2279,2279,2279,2278,2279,2279,2279,2280,2279,2279,2279,2278,2279,2279,2279,2279,2278,2279,2278,2278,2277,2278,2278,2278,2278,2277,2278,2279,2278,2277,2278,2277,2279,2278,2278,2279,2277,2277,2278,2277,2277,2277,2276,2276,2276,2275,2275,2275,2275,2275,2274,2275,2274,2275,2275,2275,2275,2274,2275,2273,2275,2275,2275,2274,2274,2274,2274,2275,2275,2275,2275,2276,2277,2275,2275,2276,2275,2275,2274,2275,2275,2275,2275,2275,2275,2276,2276,2276,2276,2275,2276,2276,2277,2277,2276,2276,2276,2277,2276,2276,2276,2277,2277,2277,2278,2277,2278,2278,2278,2277,2277,2277,2279,2278,2278,2278,2278,2279,2279,2279,2279,2278,2279,2280,2279,2280,2279,2280,2280,2280,2280,2280,2280,2280,2279,2281,2279,2280,2280,2280,2280,2280,2279,2279,2278,2278,2278,2278,2278,2278,2278,2278,2279,2278,2279,2279,2279,2279,2279,2280,2280,2280,2280,2280,2279,2278,2278,2278,2278,2277,2278,2277,2278,2277,2278,2277,2278,2278,2279,2279,2279,2278,2279,2279,2278,2279,2279,2280,2279,2280,2280,2279,2280
Coal,22,22,22,22,22,22,21,20,20,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,19,19,19,19,19,20,20,19,22,22,22,21,21,20,20,20,20,21,21,21,21,21,21,21,21,20,20,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,19,18,19,17,18,18,19,19,19,19,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,20,19,20,20,20,21,20,20,19,20,20,20,19,19,19,19,18,19,18,18,18,18,18,18,18,18,18,18,18,19,19,18,18,19,18,18,18,19,19,19,18,19,19,19,19,19,18,18,18,18,19,19,19,19,18,18,19,19,20,20,19,19,19,20,20,20,20,20,19,19,19,18,18,18,19,19,20,20,20,19,19,19,19,19,19,19,19,19,19,19,20,20,19,19,19,19,19,19,19,19,20,19,20,20,18,19,20,19,19,20,20,20,20,20,20,20,20,20,20,19,19,19,19,19,20,20,20,19,19,20,20,20,20,20,20,20,20,21,21,21,22,22,22,22,21,22,22,22,21,22,22,22,22,22,21,22,22,22,22,22,22,22,23,22,22,22,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
