Supply 11/02/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,1312,1299,1297,1292,1305,1312,1306,1296,1297,1294,1277,1244,1229,1228,1230,1223,1210,1206,1207,1208,1210,1213,1213,1218,1216,1218,1215,1195,1182,1173,1164,1158,1154,1160,1166,1157,1147,1139,1128,1120,1121,1129,1133,1134,1126,1125,1132,1140,1144,1143,1142,1140,1136,1138,1130,1133,1136,1137,1138,1137,1131,1135,1142,1151,1158,1173,1183,1195,1215,1212,1202,1189,1178,1179,1169,1168,1170,1180,1184,1183,1182,1191,1192,1195,1216,1243,1264,1311,1380,1468,1586,1750,1955,2177,2458,2632,2916,3418,3886,4291,4604,4941,5377,6018,6439,6699,7148,7415,7794,8182,8510,8751,8799,8913,9301,9399,9461,9518,9683,9729,9569,9634,9779,9834,9752,9896,9927,10015,10118,10074,10099,10079,10222,10126,10125,10027,10029,10009,9970,9862,9682,9496,9240,9406,9362,9492,9565,9422,9321,9262,9579,9950,10149,10216,9721,9422,9485,9336,9337,9511,9669,9732,9815,9947,10072,10141,10239,10296,10400,10255,10310,10297,10213,10273,10172,10104,10052,9957,9858,9762,9829,9558,9362,9248,9404,9377,9314,9189,9026,8759,8767,8592,8228,7966,7689,7480,7082,6729,6390,6159,5702,5269,4801,4400,4016,3655,3330,2972,2636,2313,2028,1789,1616,1477,1380,1308,1275,1260,1265,1266,1268,1266,1260,1266,1276,1282,1280,1279,1278,1276,1277,1276,1276,1274,1275,1276,1278,1275,1279,1279,1279,1273,1263,1255,1257,1256,1256,1254,1252,1253,1253,1251,1252,1248,1242,1225,1226,1222,1224,1223,1222,1222,1222,1210,1198,1193,1181,1172,1174,1175,1171,1173,1177,1184,1187,1189,1190,1198,1198,1202,1206,1208,1209,1210,1208,1208,1214,1217,
Natural gas,11507,11524,11547,11665,11527,11238,11256,11178,11202,11218,11162,11153,11228,11366,11444,11433,11387,11380,11439,11295,11240,11169,11044,11005,10871,10879,10899,10808,10862,10689,10708,10669,10659,10601,10489,10512,10565,10608,10727,10791,10766,10774,10763,10693,10682,10693,10684,10694,10689,10685,10632,10582,10630,10640,10641,10617,10625,10625,10627,10657,10643,10915,10950,11007,11133,11181,11184,11185,11185,11137,11132,11124,11057,10984,10864,10814,10947,10914,11025,11245,11413,11537,11670,11751,11834,11836,11811,11830,11900,11943,11907,11894,11843,11810,11682,11614,11616,10965,10871,10648,10305,10070,9908,9797,9498,9487,9186,8567,8188,7884,7586,7334,7232,6979,6676,6500,6485,6374,6226,6088,6074,6160,6073,5870,5802,5793,5742,5727,5596,5603,5620,5548,5358,5224,5174,5170,5176,5169,5126,5161,5232,5238,5305,5229,5225,5194,5042,5186,5296,5281,5196,4975,4860,4911,5157,5353,5314,5444,5471,5512,5568,5551,5604,5639,5613,5683,5600,5621,5681,5728,5706,5587,5415,5346,5431,5399,5583,5691,5675,6062,5990,6039,6248,6629,6891,6934,6974,7015,7132,7335,7607,7811,7996,8583,8655,8903,9202,9598,9935,10399,10594,10880,11225,11328,11397,11704,11481,11580,11797,12037,12404,12794,12967,13126,13317,13457,13556,13652,13643,13757,13816,13531,13521,13516,13524,13464,13455,13429,13272,13187,13052,13059,13070,12873,12767,12632,12555,12561,12382,12462,12505,12603,12761,12733,12705,12583,12587,12426,12357,12322,12353,12418,12363,12518,12639,12671,12579,12538,12680,12636,12619,12511,12523,12444,12296,12022,11971,12096,12055,11974,11866,11853,11824,11728,11705,11661,11624,11450,11370,11350,11204,11065,10956,10881,10752,10589,10554,10562
Large hydro,1760,1812,1773,1751,1823,1846,1901,1833,1719,1680,1719,1752,1788,1839,1879,1791,1698,1675,1663,1624,1603,1636,1652,1646,1643,1631,1639,1647,1722,1755,1766,1738,1728,1749,1721,1717,1712,1560,1478,1474,1462,1459,1464,1451,1453,1452,1446,1453,1498,1633,1691,1694,1695,1696,1711,1693,1689,1707,1645,1638,1652,1721,1739,1722,1731,1757,1769,1861,1950,1976,2012,2007,2026,1971,1897,1885,2058,2193,2222,2237,2235,2166,2206,2212,2180,2263,2349,2384,2349,2334,2329,2329,2338,2343,2280,2203,2156,1869,1952,2001,1958,1964,1880,1748,1607,1586,1576,1559,1428,1378,1387,1371,1352,1343,1317,1317,1318,1306,1340,1334,1358,1539,1716,1708,1631,1568,1557,1540,1538,1536,1533,1531,1548,1570,1643,1640,1642,1654,1593,1496,1534,1558,1641,1681,1769,1565,1401,1358,1357,1357,1326,1229,1119,1086,1168,1296,1344,1404,1465,1424,1379,1374,1345,1347,1352,1344,1351,1348,1334,1316,1273,1275,1280,1290,1310,1307,1338,1352,1346,1341,1378,1307,1297,1299,1315,1328,1335,1313,1313,1317,1302,1291,1299,1309,1334,1396,1435,1432,1424,1403,1426,1485,1590,1690,1889,2486,2750,2820,2929,2969,3059,2947,2946,3104,3217,3286,3326,3453,3592,3688,3686,3431,3382,3471,3489,3500,3371,3309,3251,3226,3071,2984,3103,3090,2929,2856,2852,2846,2741,2731,2680,2442,2349,2373,2457,2485,2507,2520,2513,2499,2420,2409,2379,2281,2252,2254,2230,2208,2225,2238,2219,2217,2215,2207,2177,2190,2207,2192,2186,2190,2190,2110,2078,2067,2050,2010,1972,1850,1795,1779,1811,1906,1985,1998,2004,2000,2006,2095
Imports,5772,5726,5669,5475,5462,5600,5497,5542,5558,5541,5545,5475,5322,5068,4900,4885,4931,4963,4872,4987,5035,5042,5057,5044,5151,5161,5147,5126,5012,5058,5017,5037,5001,5011,5075,5066,4978,5026,5020,4975,4987,4951,4950,5030,5038,5012,4994,4987,4963,4876,4874,4884,4825,4839,4865,4879,4908,4935,4973,5013,5058,4872,4858,4884,4798,4761,4751,4764,4696,4763,4782,4859,5006,5228,5595,5768,5686,5574,5489,5343,5306,5325,5301,5243,5238,5330,5362,5294,5239,5166,5076,4954,4802,4711,4543,4542,4386,4832,4682,4472,4421,4264,4023,3554,3530,3340,3121,3426,3472,3513,3523,3468,3477,3606,3492,3585,3427,3369,3323,3357,3439,3131,2902,2923,3002,2917,2876,2784,2789,2787,2686,2749,2786,2909,2869,2935,2892,2909,2969,3095,3193,3289,3354,3224,3145,3174,3397,3400,3330,3380,3221,3223,3298,3249,3321,3242,3170,3191,3085,2894,2760,2743,2606,2530,2446,2351,2371,2319,2139,2382,2399,2549,2805,2916,3070,3201,3199,3225,3343,3174,3199,3445,3519,3297,2974,3040,3071,3313,3456,3535,3405,3499,3759,3417,3628,3617,3730,3814,3908,3816,4140,4356,4459,4777,5093,4788,4947,5192,5293,5422,5331,5311,5433,5416,5287,5224,5189,5263,5298,5291,5332,5918,6198,6226,6191,6227,6333,6398,6610,6697,6874,6983,6871,6930,7090,7331,7344,7287,7490,7400,7300,7346,7320,7312,7212,7216,7217,7222,7218,7219,7191,7124,7101,7006,6897,6837,6867,6854,6631,6591,6543,6552,6440,6402,6470,6635,6559,6363,6289,6273,6246,6190,6171,6152,6055,6030,6005,6127,6117,6095,6110,6091,6018,5966,5989,6063,5989,5856
Batteries,-7,6,14,13,26,7,4,3,1,1,1,1,1,-2,1,1,1,1,1,-1,-27,-11,-10,-13,-6,-39,-61,-39,-31,-5,-16,-10,0,0,0,4,2,16,23,23,23,23,23,23,23,23,23,14,7,-8,-9,19,22,22,22,22,22,7,18,-2,13,-4,9,-4,7,-3,1,2,11,-3,5,-1,4,3,20,23,11,6,10,7,7,7,6,7,7,0,-9,-20,-22,-33,-23,-11,-2,-25,16,2,-3,52,-44,-43,12,14,3,-1,-11,-1,9,3,9,2,-2,-2,4,5,5,-17,5,21,4,30,41,0,-42,-29,7,14,2,9,-21,2,-6,1,-25,-14,-17,-7,-2,-3,-7,0,3,14,41,-3,-10,-58,-52,11,8,13,-12,-60,-65,-55,12,15,14,-4,-11,-10,-16,-11,-9,-28,-34,-21,-14,-1,-10,-4,21,53,105,42,-23,3,-29,-38,-38,-55,-55,-58,-30,-31,-31,-31,-31,-31,-30,14,-23,-41,-32,-13,1,0,0,-3,0,-20,0,5,21,12,13,-9,-31,-9,-2,5,4,4,-1,-3,8,12,10,6,-1,6,21,19,5,-5,-4,-4,-1,-7,-13,-2,-7,-4,0,6,-17,-26,-26,-26,-26,-26,-28,-26,-25,-7,-6,-24,-18,-22,-25,-29,-31,-31,-32,-37,-50,-51,-31,-24,-46,-60,-58,-47,-31,-29,-31,-22,-12,-20,-7,0,0,0,0,0,0,-3,-2,37,23,29,19,15,-1,1,5,1,4,2
Nuclear,1119,1119,1119,1118,1119,1119,1120,1119,1119,1118,1119,1119,1119,1119,1118,1119,1119,1119,1119,1119,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1120,1121,1121,1120,1120,1120,1120,1121,1120,1120,1120,1120,1121,1120,1120,1120,1120,1119,1120,1120,1119,1120,1120,1120,1120,1120,1119,1120,1120,1120,1119,1120,1120,1120,1120,1120,1120,1121,1121,1120,1120,1121,1121,1121,1121,1120,1121,1120,1120,1121,1121,1120,1121,1120,1120,1119,1119,1119,1121,1120,1119,1119,1119,1120,1120,1120,1119,1119,1119,1119,1118,1119,1119,1119,1119,1119,1119,1118,1119,1119,1119,1119,1119,1119,1118,1119,1119,1119,1118,1118,1118,1119,1118,1118,1119,1119,1119,1119,1119,1119,1119,1118,1119,1120,1117,1119,1119,1119,1118,1119,1119,1118,1119,1119,1120,1119,1119,1119,1119,1120,1119,1121,1122,1122,1121,1122,1122,1121,1121,1121,1120,1119,1117,1117,1116,1116,1114,1115,1115,1114,1114,1114,1115,1115,1115,1114,1115,1114,1115,1115,1114,1114,1114,1114,1114,1115,1114,1114,1114,1114,1114,1114,1114,1114,1113,1113,1114,1113,1113,1113,1113,1113,1113,1112,1113,1112,1113,1112,1113,1112,1112,1113,1112,1112,1112,1112,1112,1111,1112,1112,1112,1112,1113,1113,1112,1112,1113,1113,1112,1112,1112,1112,1113,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1112,1111,1111,1113,1112,1112,1112,1112,1112,1112,1112,1113,1112,1112,1112,1113,1113,1112,1112,1112,1113,1112,1113,1113,1114,1114,1113,1114,1114,1114,1114,1113,1114,1114,1114,1114,1114,1115,1115,1115,1114
Coal,15,16,16,16,15,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,16,16,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,15,16,16,16,16,15,16,15,15,15,15,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,17,17,17,17,18,17,17,17,17,17,17,16,16,16,16,15,15,15,14,15,15,14,15,15,15,14,14,15,14,15,15,15,15,15,15,16,15,15,17,17,16,16,17,18,18,17,18,17,17,17,17,17,16,16,16,16,16,16,16,16,15,15,16,16,16,16,16,16,15,16,15,16,16,15,16,16,16,16,16,16,17,17,17,18,17,17,17,17,17,17,17,17,17,18,17,16,16,17,16,16,16,16,16,16,16,16,17,17,18,17,17,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,17,16,16,17,17,17,17,16,17,16,16,17,16,16,16,16,16,16,15,14,14,14,13,13,14,14,13,13,13,14,14,14,13,15,15,15,15,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,14,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,16,17,17
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
