Supply 11/27/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,3250,3185,3084,3008,2971,2942,2958,2994,3073,3106,3102,3058,3045,3029,3044,3120,3156,3197,3224,3201,3244,3209,3220,3259,3309,3303,3278,3318,3422,3524,3608,3677,3695,3782,3872,3936,3937,3955,3954,3936,3866,3710,3615,3491,3455,3467,3468,3499,3552,3647,3688,3627,3625,3640,3597,3588,3499,3384,3295,3232,3124,3092,3116,3130,3183,3232,3217,3141,3090,3007,2996,2965,2961,2971,2906,2815,2714,2720,2784,2817,2800,2765,2747,2740,2793,2742,2680,2807,2978,3051,3181,3311,3367,3501,3606,3823,4131,4598,4714,4796,4934,4975,5261,5481,5566,5566,5610,5759,6013,5968,5993,6022,6158,6113,6149,6346,6450,6515,6570,6413,6314,6447,6617,6501,6498,6738,6945,6826,6544,6400,6564,6726,6896,6968,7068,7040,7159,7461,7308,7370,7539,7469,7231,6941,6784,6864,6686,6568,6540,6558,6520,6752,6611,6386,5988,5967,5821,5788,6363,6457,6066,5973,6048,6126,6118,6068,6139,6066,6057,6201,6047,5770,5626,5568,5565,5707,5785,5916,5733,5810,5954,5844,5746,5666,5381,5235,5109,4912,4760,4546,4249,4015,3809,3646,3510,3345,3285,3296,3300,3274,3252,3136,3010,2957,2945,2909,2808,2791,2757,2748,2764,2773,2766,2757,2757,2806,2822,2809,2720,2666,2644,2589,2562,2553,2547,2547,2519,2499,2491,2500,2511,2513,2502,2495,2476,2461,2459,2454,2458,2450,2430,2431,2416,2392,2385,2385,2385,2387,2416,2429,2413,2394,2384,2371,2370,2377,2408,2366,2354,2337,2343,2356,2355,2354,2358,2324,2346,2344,2346,2315,2328,2311,2301,2316,2337,2352,2332,2338,2322,2303,2294,2333,2345,2332,2362,2359,2333,2280,
Natural gas,8384,8355,8361,8364,8411,8428,8391,8360,8337,8305,8280,8250,8234,8201,8221,8192,8165,8132,8148,8140,8117,8103,8110,8050,8036,7847,7692,7669,7732,7784,7664,7607,7558,7546,7381,7393,7332,7348,7401,7235,7057,7187,7432,7696,7851,7912,8018,8039,7911,7853,7505,7583,7581,7729,7758,7805,7946,8063,8233,8313,8334,8213,7877,8021,8228,8362,8516,8611,8758,8942,9070,9058,9188,9370,9451,9501,9531,9606,9565,9591,9604,9620,9615,9566,9697,10032,10070,9950,9877,9921,9979,10017,9970,10025,10031,10103,10179,9987,9844,9707,9666,9697,9644,9578,9493,9492,9376,9295,9467,9564,9651,9716,9574,9654,9767,9709,9628,9779,9691,9695,9800,9741,9688,10008,10220,9962,9929,9869,9745,9837,9846,9908,9843,9966,9928,9846,9863,9814,9714,9698,9734,9665,9639,9706,9671,9764,9882,10010,9997,10048,9999,9898,9724,9753,9885,9985,9988,10040,9785,9765,10057,10182,10143,10059,10003,10045,10117,9827,9849,10025,10170,9996,10388,10282,10402,10528,10527,10296,10294,10254,10031,10011,9960,10018,10193,10318,10369,10413,10557,10759,10929,11028,11249,11068,10624,10619,10712,10843,10994,11123,11176,11356,11532,11677,11816,11749,11554,11698,11749,11774,11753,11627,11589,11484,11425,11389,11272,11068,10948,10904,10889,10869,10903,10895,10919,10935,11025,10979,10999,11074,11122,11199,11197,11148,11116,11070,10975,10954,10955,11041,11187,11309,11336,11409,11366,11312,11287,11268,11209,11144,11135,11106,11087,11093,10980,10843,10706,10589,10435,10242,10117,10149,10092,10110,10132,9942,10033,9998,9934,9882,9797,9618,9447,9355,9296,9255,9178,9046,8947,8786,8659,8542,8488,8442,8432,8327,8184,8154
Large hydro,1293,1260,1234,1240,1238,1235,1239,1226,1191,1174,1209,1224,1207,1155,1134,1114,1097,1086,1071,1097,1108,1114,1117,1118,1120,1118,1124,1122,1084,1035,1035,1030,1035,1043,1035,1040,1008,1058,1053,1082,1104,1107,1089,1040,906,917,959,997,938,1150,1240,1246,1253,1297,1326,1350,1351,1378,1379,1396,1497,1851,2016,2042,2033,2033,2037,2052,2062,2085,2115,2061,2048,2021,2135,2202,2284,2295,2285,2285,2325,2343,2344,2322,2229,2144,2195,2262,2170,2120,2063,2084,2101,2085,2015,1987,1895,1800,1778,1814,1806,1792,1775,1717,1704,1773,1780,1707,1571,1399,1385,1384,1367,1387,1441,1399,1288,1335,1294,1407,1403,1192,1052,853,1032,853,708,893,1052,1153,1037,975,911,869,923,963,950,905,864,895,901,893,961,1140,1257,1107,841,836,847,851,863,855,845,898,897,887,865,900,886,919,913,914,903,914,924,910,923,898,924,1020,1116,1107,1284,1284,1274,1216,1274,1313,1319,1419,1359,1362,1446,1384,1521,1632,1671,1677,1682,1682,1704,1771,1929,2529,2853,2922,2881,2793,2808,2931,2990,3049,3146,3188,3028,3164,3182,3159,3211,3283,3282,3348,3364,3386,3380,3399,3381,3411,3398,3437,3501,3496,3507,3504,3500,3423,3415,3460,3422,3341,3302,3290,3274,3282,3286,3294,3301,3291,3286,3288,3235,3048,3014,2995,2965,2938,2933,2899,2783,2617,2576,2558,2533,2550,2470,2451,2455,2488,2531,2536,2541,2527,2501,2495,2471,2249,2176,2192,2179,2173,2166,2158,2146,2158,2155,2144,2128,2054,2026,2022,2007,2005,2003,1972,1931,1969,2010,1976
Imports,7945,7923,8004,7986,7895,7810,7711,7652,7590,7557,7442,7387,7347,7382,7359,7266,7216,7170,7139,7025,6922,6913,6861,6821,6761,6951,7123,7100,6924,6896,6899,6829,6750,6678,6642,6580,6555,6572,6589,6683,6859,6867,6829,6639,6667,6635,6735,6669,6835,6715,6878,6850,6822,6751,6754,6704,6730,6712,6731,6819,7034,7089,7336,7273,7176,7158,7153,7151,7166,7157,7126,7351,7433,7621,7871,7962,8038,8099,8181,8226,8267,8324,8428,8562,8498,8486,8672,8618,8710,8798,8716,8625,8567,8499,8520,8390,8118,7987,8144,8062,8042,8067,7846,7888,7856,7720,7768,7769,7536,7558,7542,7435,7487,7482,7308,7212,7149,7000,6998,7022,6957,7107,7174,7246,7025,7046,7107,6970,7036,6998,6964,6945,6887,6703,6572,6493,6345,6098,6351,6152,6064,6246,6379,6447,6482,6378,6791,6924,6892,6769,6892,6838,7119,7254,7570,7554,7668,7611,7369,7423,7480,7366,7333,7302,7304,7284,7131,7437,7342,7086,6949,7236,7058,7094,7041,6902,6790,6815,6822,6747,6945,7188,7257,7343,7404,7289,7344,7543,7624,7733,7975,8149,8123,8056,8215,8354,8544,8605,8652,8606,8665,8780,8910,8989,9219,9419,9680,9794,9770,9786,9833,9867,9915,10004,10019,10026,10078,10171,10269,10355,10358,10345,10335,10298,10234,10236,10252,10197,10123,10012,9969,9853,9858,9874,9856,9872,9906,9923,9873,9755,9563,9535,9524,9449,9466,9534,9498,9459,9512,9698,9726,9696,9639,9607,9706,9756,9772,9789,9805,9894,9871,9736,9733,9603,9416,9572,9421,9285,9223,9172,9118,9176,9240,9175,9053,8952,8889,8922,8920,8943,8988,8950,8864,8814,8756,8683,8671,8660
Batteries,-10,-3,-3,6,-1,-1,-3,-12,-38,-31,-9,-3,-3,-3,-3,-6,-15,-28,-26,-11,-10,-3,-3,-3,-15,-3,28,-3,-52,-87,-85,-84,-88,-58,-103,-68,-56,-57,-48,3,15,3,-3,59,104,38,-104,-105,-102,-60,-75,-28,16,-27,11,14,21,66,34,-3,-56,4,-2,-2,-52,-45,-58,-1,4,5,5,-30,-36,-24,-10,-13,4,-9,-24,-27,-10,0,2,-2,4,31,92,93,35,36,7,23,19,18,-18,-42,-38,-50,28,62,49,36,29,-6,8,29,24,20,13,12,43,21,30,17,32,-7,10,8,-14,25,22,22,3,43,63,25,-35,-46,20,38,-44,-67,-64,-23,-12,-5,-23,-50,-25,-38,-24,0,26,109,109,22,-69,-51,-8,0,13,6,3,20,11,-21,2,2,-51,-92,-35,-10,0,-1,22,-37,-41,3,-5,-48,-60,13,70,16,-26,-74,-47,-37,31,82,-49,-63,-15,-37,5,-2,7,-6,-13,-13,12,7,-15,-7,-3,-6,-8,-28,-29,5,0,0,10,9,-48,-22,-7,-30,-16,-17,-14,-5,13,22,29,32,36,14,11,15,17,17,17,17,17,4,4,5,4,0,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,49,56,28,14,4,1,-8,-20,-41,-40,-37,-36,-47,-39,-46,-35,-15,-3,-9,0,-4,-21,-9,-1,11,23,25,16,7,6,1,0,0,0,0,0,0,31,17,0,0,0,-24,-29,-7,-1,-1
Nuclear,1123,1123,1123,1122,1122,1123,1123,1123,1122,1122,1123,1122,1122,1123,1122,1122,1122,1122,1122,1122,1122,1122,1122,1122,1121,1122,1121,1122,1121,1121,1121,1121,1121,1121,1121,1120,1120,1119,1119,1118,1118,1118,1119,1118,1119,1119,1119,1119,1119,1119,1119,1119,1119,1120,1120,1120,1120,1120,1120,1120,1120,1121,1120,1120,1120,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1121,1120,1121,1121,1121,1121,1122,1122,1122,1122,1122,1121,1122,1122,1122,1122,1122,1123,1123,1123,1123,1123,1123,1123,1122,1123,1122,1122,1122,1122,1121,1123,1122,1122,1122,1122,1122,1122,1123,1122,1122,1122,1122,1123,1122,1121,1121,1121,1121,1121,1122,1122,1121,1121,1121,1121,1121,1121,1121,1121,1121,1120,1120,1120,1119,1120,1120,1119,1120,1120,1120,1119,1119,1120,1119,1119,1120,1120,1120,1120,1120,1120,1119,1120,1119,1120,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1118,1118,1118,1119,1118,1118,1118,1117,1118,1118,1118,1117,1117,1117,1117,1116,1117,1116,1117,1115,1115,1116,1116,1117,1117,1117,1118,1116,1117,1117,1117,1117,1118,1117,1117,1117,1117,1117,1117,1117,1117,1118,1118,1117,1117,1118,1117,1117,1118,1118,1117,1117,1118,1117,1117,1117,1117,1118,1118,1117,1118,1118,1118,1117,1117,1117,1118,1118,1118,1118,1118,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1119,1120,1119,1119,1119,1119,1119,1119,1120,1120,1120,1119,1120,1120,1119,1120,1120,1120,1121,1120,1120,1120,1120,1121,1120,1120,1120,1120,1121,1121,1121,1120,1120,1120
Coal,17,17,16,17,17,16,17,16,16,17,16,17,17,17,17,17,17,16,17,17,16,17,16,17,17,17,18,17,17,17,16,17,17,17,17,16,17,16,17,18,17,18,16,17,17,17,17,16,18,16,17,18,18,17,17,18,17,18,18,18,17,16,17,17,19,19,20,18,17,17,16,17,16,16,17,16,17,17,17,18,17,18,17,17,18,17,17,16,16,17,16,16,17,16,16,15,15,15,16,18,16,18,16,16,16,16,17,17,16,16,15,16,16,16,16,16,15,15,15,15,15,14,14,15,15,15,15,15,16,15,15,15,15,15,15,16,16,15,15,14,14,14,14,14,14,13,14,14,15,15,15,14,13,14,14,14,14,14,14,13,14,14,13,14,14,13,13,15,15,14,16,16,15,16,15,15,15,15,16,16,15,15,15,15,15,16,16,16,16,16,16,16,16,16,17,17,17,17,16,17,17,17,18,17,15,16,16,15,16,16,16,16,16,16,16,16,16,16,16,16,16,17,18,18,18,18,18,17,17,17,18,18,18,18,18,18,18,18,17,18,17,17,18,17,18,17,17,17,16,17,17,17,17,17,18,17,18,17,17,17,18,17,18,18,18,19,19,19,19,19,19,19,19,19,19,19,19,19,19,20,20,20,19,19,19,19,19,19
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
