Supply 04/13/2019,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,3278,3344,3285,3221,3176,3141,3130,3124,3126,3124,3123,3120,3102,3061,3017,2991,2951,2915,2886,2858,2842,2797,2769,2729,2707,2691,2677,2658,2634,2604,2601,2620,2631,2632,2628,2620,2611,2594,2552,2527,2520,2508,2487,2476,2490,2493,2496,2502,2518,2529,2524,2524,2521,2502,2500,2491,2475,2481,2483,2502,2491,2442,2399,2352,2309,2273,2255,2248,2241,2236,2213,2209,2214,2208,2187,2161,2140,2116,2131,2205,2298,2451,2650,2914,3208,3544,3908,4299,4703,5141,5553,5977,6403,6808,7264,7665,8069,8708,9195,9584,9942,10183,10306,10544,10666,10821,10996,11183,11451,11648,11803,11930,12026,12135,12212,12278,12324,12374,12424,12481,12528,12568,12604,12658,12694,12732,12767,12748,12821,12874,12904,12933,12874,12964,13000,13028,13040,13036,13031,13027,13013,12970,12916,12909,12879,12902,12927,12939,12916,12923,12961,13045,13060,13040,13032,13034,13052,13056,13083,13093,13064,13062,13072,13077,13062,13072,13101,13094,13032,13065,13023,12927,13019,13033,12943,12851,12856,12858,12881,12936,12980,12853,12712,12757,12807,12861,12896,12993,12920,12875,12799,12769,12849,12755,12456,12063,11857,11648,11528,11770,12047,12138,12194,11948,11543,11318,11347,11525,11518,11378,11144,10763,10385,9909,9324,8782,8353,7909,7363,7067,6924,6685,6350,5872,5502,5120,4784,4562,4409,4270,4173,4105,4052,4015,3949,3908,3895,3914,3920,3939,3946,3985,3989,3965,3955,3961,3980,3985,4013,4025,4044,4055,4049,4062,4114,4152,4177,4174,4174,4200,4230,4227,4273,4313,4355,4405,4464,4517,4558,4600,4624,4625,4597,4638,4663,4723,4751,4813,4857,4896,4919,4921,4938,4941,4983,5032,5039,5022,
Natural gas,5408,5187,5115,5046,4974,4968,4928,4892,4823,4749,4708,4682,4723,4766,4868,4837,4807,4770,4772,4723,4677,4630,4591,4628,4672,4757,4772,4750,4691,4659,4671,4685,4678,4656,4643,4637,4641,4591,4464,4372,4238,4253,4266,4239,4235,4222,4250,4245,4250,4322,4380,4432,4459,4517,4519,4536,4542,4512,4523,4502,4481,4430,4365,4348,4358,4420,4480,4556,4597,4624,4625,4675,4720,4803,4854,4886,4886,4863,4856,4885,4867,4827,4793,4780,4783,4865,5006,4873,4671,4500,4391,4365,4169,4089,4012,3924,3829,3726,3417,3203,3087,2963,2829,2899,2899,2942,2897,2915,2897,2662,2410,2339,2285,2257,2231,2226,2225,2158,2214,2219,2243,2296,2334,2347,2343,2293,2197,2150,2038,2026,1989,1981,1956,1902,1878,1907,1842,1833,1853,1830,1859,1867,1895,2000,2000,2006,2087,2169,2169,2127,2137,2120,2117,2174,2189,2225,2238,2267,2366,2312,2185,2159,2142,2176,2168,2159,2149,2142,2143,2158,2197,2171,2121,2094,2126,2109,2146,2240,2327,2259,2258,2283,2244,2232,2207,2178,2170,2200,2210,2272,2352,2395,2481,2664,2547,2696,2765,2749,2891,2994,2805,2866,3064,3169,3206,3424,3458,3392,3509,3598,3602,3635,3712,3900,3997,4130,4180,4541,4623,4705,4719,4928,5144,5419,5629,6002,6454,6700,6898,7084,7176,7290,7611,7789,7910,8060,8080,8147,8125,8243,8239,8214,8202,8176,8232,8197,8176,8100,8022,7971,7884,7832,7746,7372,7132,7188,7226,7195,7117,6973,6877,6859,6745,6660,6626,6473,6316,6286,6256,6134,5947,5762,5582,5443,5306,5130,4998,4849,4713,4594,4499,4384,4288,4211,4164,4132,4064,4042
Large hydro,4216,4117,4125,4140,4135,4164,4170,4163,4154,4167,4166,4172,4168,4168,4184,4218,4219,4224,4221,4210,4198,4188,4181,4180,4178,4154,4112,4111,4116,4109,4105,4101,4093,4089,4079,4080,4103,4128,4132,4138,4141,4146,4149,4146,4145,4149,4147,4147,4169,4148,4149,4146,4135,4144,4144,4161,4189,4180,4181,4172,4121,4104,4103,4091,4097,4112,4097,4095,4095,4108,4139,4156,4165,4136,4134,4138,4140,4136,4134,4133,4139,4100,4057,4054,4064,3904,3839,3824,3807,3803,3745,3698,3621,3634,3701,3645,3468,3347,3401,3421,3377,3366,3204,3112,3100,3089,3072,3049,2999,3009,2991,3008,3005,3004,3004,2993,2983,2986,2964,2958,2949,2868,2851,2849,2844,2859,2857,2834,2823,2889,2890,2878,2871,2895,2934,2936,2924,2899,2902,2898,2915,2908,2886,2900,2949,2921,2943,2945,2947,2937,2947,2945,2939,2931,2936,2941,2946,2887,2860,2874,2887,2889,2890,2881,2895,2894,2900,2877,2859,2999,3041,3073,3083,3044,3075,3064,3075,3027,3036,3050,3069,3131,3153,3169,3188,3207,3214,3215,3232,3227,3221,3225,3123,3171,3131,3236,3477,3544,3561,3554,3553,3655,3675,3735,3649,3635,3702,3602,3633,3782,3902,3906,3921,3998,4017,4035,4035,4110,4229,4242,4232,4239,4234,4272,4298,4314,4304,4289,4285,4278,4292,4282,4262,4301,4325,4340,4341,4352,4338,4337,4337,4330,4352,4342,4338,4345,4325,4312,4297,4309,4337,4339,4336,4397,4474,4364,4357,4335,4327,4288,4270,4260,4257,4259,4248,4282,4274,4264,4253,4240,4242,4294,4287,4288,4280,4273,4270,4256,4276,4228,4232,4224,4215,4208,4210,4190,4195,4211
Imports,6216,6372,6419,6379,6399,6358,6314,6275,6253,6236,6189,6149,6062,6043,5945,5888,5870,5866,5817,5918,5945,5941,5937,5904,5813,5737,5731,5742,5773,5813,5777,5744,5720,5654,5656,5640,5585,5626,5766,5836,5941,5948,5943,5960,5970,5956,5905,5908,5898,5813,5813,5776,5774,5759,5797,5811,5812,5815,5811,5835,5920,6141,6353,6507,6614,6610,6614,6634,6656,6692,6723,6719,6751,6803,6925,6930,6962,6978,6943,6885,6798,6701,6606,6430,6056,5967,5752,5506,5335,5112,4873,4631,4500,4145,3562,3209,3036,2694,2550,2328,2098,1909,1967,1716,1573,1365,1188,1027,782,800,851,725,637,512,410,290,192,145,44,-73,-185,-220,-306,-405,-473,-547,-514,-528,-433,-547,-631,-653,-622,-685,-772,-878,-829,-816,-827,-838,-860,-868,-850,-930,-1031,-1070,-1205,-1313,-1274,-1248,-1316,-1357,-1339,-1360,-1366,-1377,-1416,-1432,-1503,-1464,-1340,-1255,-1253,-1260,-1197,-1177,-1185,-1136,-1051,-1131,-1114,-1063,-1098,-1015,-1007,-886,-880,-839,-796,-789,-798,-779,-593,-581,-585,-550,-554,-629,-498,-472,-429,-375,-358,-380,-58,176,102,283,297,42,114,39,5,184,502,633,786,1048,1113,956,1091,1542,1877,2209,2762,3251,3743,3899,4316,4626,4901,5076,5230,5510,5676,5729,5671,5757,5822,5915,6011,6073,5978,5915,5970,5983,6065,6160,6265,6299,6354,6354,6324,6364,6325,6312,6246,6303,6294,6250,6280,6260,6244,6547,6418,6421,6391,6367,6354,6377,6320,6246,6214,6164,6058,5985,5923,5798,5670,5663,5680,5691,5759,5743,5737,5760,5724,5670,5578,5571,5500,5506,5470,5440,5331,5273,5172,5083
Batteries,0,2,22,42,10,-1,-15,-10,2,16,-3,6,37,25,17,21,21,18,3,-22,-25,1,7,11,10,7,20,24,26,9,11,-9,-6,5,5,1,5,1,0,1,1,12,-4,4,0,0,0,0,0,0,17,38,3,-3,-12,-15,-19,-6,5,5,3,23,9,0,-2,1,0,5,-6,-1,6,0,1,0,-1,0,-1,-1,-4,-30,-30,-30,-44,-47,-23,52,58,44,28,-1,-52,-92,-111,-83,-35,-25,-17,12,30,8,24,14,33,18,18,3,-3,-33,-32,-45,-3,1,3,2,5,12,9,5,-3,-7,-2,0,0,-9,-10,1,0,28,7,-2,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-33,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,0,-36,-18,0,0,0,0,14,0,0,0,-1,-3,-47,-16,-11,-25,-2,-1,-5,-61,-77,-58,-69,-36,-11,-13,0,0,0,0,0,31,31,30,-77,-111,-111,-28,-6,10,94,78,9,-22,-99,-47,63,26,-39,-111,-111,-5,0,2,21,67,81,75,45,-2,-7,-2,-24,-28,-33,-1,33,57,1,-2,-1,-17,-19,-34,-43,-43,-35,-14,5,-2,-21,-36,-38,-26,-24,-24,-23,-23,-23,-23,-23,-23,-23,-23,-22,25,16,-22,-22,-23,-22,-1,-1,-2,-2,-1,-2,-3,-8,-5,-9,-9,-9,-9,-10,-13,-9,-12,-3,30,42,32,42,42,42,42,31,29,35,37
Nuclear,2287,2286,2287,2286,2287,2286,2285,2285,2284,2283,2284,2283,2284,2285,2285,2285,2285,2285,2286,2286,2285,2286,2287,2286,2286,2286,2286,2285,2285,2285,2285,2287,2287,2286,2286,2287,2286,2287,2287,2288,2287,2287,2287,2286,2286,2287,2286,2288,2286,2288,2287,2288,2288,2287,2288,2288,2287,2289,2289,2288,2288,2289,2288,2289,2289,2288,2289,2288,2289,2289,2288,2289,2288,2288,2288,2288,2288,2290,2290,2290,2289,2288,2288,2288,2288,2287,2288,2287,2288,2287,2287,2288,2288,2288,2286,2287,2287,2287,2287,2287,2287,2287,2287,2288,2287,2288,2287,2288,2289,2288,2289,2287,2289,2289,2289,2289,2289,2289,2288,2288,2286,2286,2286,2286,2286,2285,2284,2286,2286,2286,2285,2285,2285,2285,2285,2286,2286,2286,2285,2286,2285,2285,2284,2285,2286,2286,2286,2286,2286,2286,2286,2286,2286,2287,2286,2285,2284,2284,2284,2284,2284,2284,2284,2284,2283,2284,2284,2284,2284,2283,2284,2283,2283,2283,2283,2283,2284,2284,2283,2283,2283,2284,2283,2284,2283,2283,2284,2284,2285,2284,2284,2284,2283,2283,2283,2284,2283,2283,2282,2284,2283,2284,2284,2285,2284,2283,2283,2285,2285,2285,2285,2285,2284,2285,2285,2285,2285,2284,2285,2286,2286,2286,2288,2286,2287,2286,2287,2286,2286,2286,2286,2285,2286,2286,2284,2285,2285,2285,2285,2285,2284,2285,2285,2285,2285,2285,2285,2286,2286,2285,2285,2285,2286,2284,2287,2286,2285,2287,2286,2285,2286,2286,2285,2285,2284,2283,2282,2282,2283,2284,2283,2283,2283,2284,2284,2283,2283,2284,2283,2283,2282,2283,2284,2283,2284,2283,2284,2283
Coal,7,7,8,8,7,7,7,7,7,8,7,7,7,7,8,8,7,8,7,7,7,7,7,7,7,8,8,9,9,9,9,9,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,8,7,7,7,8,8,8,8,8,9,8,8,9,8,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,8,8,8,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,8,8,8,8,8,8,8,8,8,7,8,8,8,8,9,8,8,8,8,8,9,8,8,8,8,9,8,8,8,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,6,7,7,6,7,7,7,6,6,7,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,7,7,7,7,7,6,7,7,7,6,6,6
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
