Supply 04/21/2020,0:00,0:05,0:10,0:15,0:20,0:25,0:30,0:35,0:40,0:45,0:50,0:55,1:00,1:05,1:10,1:15,1:20,1:25,1:30,1:35,1:40,1:45,1:50,1:55,2:00,2:05,2:10,2:15,2:20,2:25,2:30,2:35,2:40,2:45,2:50,2:55,3:00,3:05,3:10,3:15,3:20,3:25,3:30,3:35,3:40,3:45,3:50,3:55,4:00,4:05,4:10,4:15,4:20,4:25,4:30,4:35,4:40,4:45,4:50,4:55,5:00,5:05,5:10,5:15,5:20,5:25,5:30,5:35,5:40,5:45,5:50,5:55,6:00,6:05,6:10,6:15,6:20,6:25,6:30,6:35,6:40,6:45,6:50,6:55,7:00,7:05,7:10,7:15,7:20,7:25,7:30,7:35,7:40,7:45,7:50,7:55,8:00,8:05,8:10,8:15,8:20,8:25,8:30,8:35,8:40,8:45,8:50,8:55,9:00,9:05,9:10,9:15,9:20,9:25,9:30,9:35,9:40,9:45,9:50,9:55,10:00,10:05,10:10,10:15,10:20,10:25,10:30,10:35,10:40,10:45,10:50,10:55,11:00,11:05,11:10,11:15,11:20,11:25,11:30,11:35,11:40,11:45,11:50,11:55,12:00,12:05,12:10,12:15,12:20,12:25,12:30,12:35,12:40,12:45,12:50,12:55,13:00,13:05,13:10,13:15,13:20,13:25,13:30,13:35,13:40,13:45,13:50,13:55,14:00,14:05,14:10,14:15,14:20,14:25,14:30,14:35,14:40,14:45,14:50,14:55,15:00,15:05,15:10,15:15,15:20,15:25,15:30,15:35,15:40,15:45,15:50,15:55,16:00,16:05,16:10,16:15,16:20,16:25,16:30,16:35,16:40,16:45,16:50,16:55,17:00,17:05,17:10,17:15,17:20,17:25,17:30,17:35,17:40,17:45,17:50,17:55,18:00,18:05,18:10,18:15,18:20,18:25,18:30,18:35,18:40,18:45,18:50,18:55,19:00,19:05,19:10,19:15,19:20,19:25,19:30,19:35,19:40,19:45,19:50,19:55,20:00,20:05,20:10,20:15,20:20,20:25,20:30,20:35,20:40,20:45,20:50,20:55,21:00,21:05,21:10,21:15,21:20,21:25,21:30,21:35,21:40,21:45,21:50,21:55,22:00,22:05,22:10,22:15,22:20,22:25,22:30,22:35,22:40,22:45,22:50,22:55,23:00,23:05,23:10,23:15,23:20,23:25,23:30,23:35,23:40,23:45,23:50,23:55,
Renewables,5492,5498,5519,5470,5459,5443,5422,5392,5369,5342,5308,5286,5318,5341,5372,5356,5335,5308,5341,5376,5418,5433,5484,5540,5566,5570,5550,5604,5612,5580,5589,5579,5587,5570,5542,5543,5430,5392,5354,5444,5508,5530,5581,5640,5690,5777,5857,5865,5866,5849,5839,5815,5756,5760,5757,5851,5827,5792,5783,5788,5811,5821,5812,5746,5682,5634,5591,5584,5607,5625,5639,5678,5657,5691,5695,5747,5748,5776,5831,5918,6116,6286,6557,6887,7187,7541,7956,8364,8750,9082,9347,9655,9991,10427,10841,11158,11579,12222,12543,12759,12939,13140,13217,13087,13164,13427,13537,13580,13576,13493,13303,13281,13168,13164,13269,13398,13279,12971,12878,12877,12923,12982,13119,13183,13125,13074,13132,13050,13001,12763,12616,12587,12590,12827,12950,12841,12684,12699,12685,12710,12730,12705,12714,12768,12753,12683,12632,12738,12938,13065,12950,12767,12707,12622,12755,12876,12957,13126,13182,13136,13247,13349,13373,13362,13427,13311,13520,13534,13342,13307,13440,13568,13673,13641,13604,13311,13254,13377,13420,13639,13679,13394,13341,13404,13556,13793,14089,14078,14087,13930,13819,13977,13983,13986,13570,13421,13670,13700,13773,13967,14131,14275,14206,14222,14149,13681,13441,13438,13439,13483,13480,13485,13313,12957,12609,12179,11647,11047,10495,9992,9481,9015,8560,8119,7730,7362,7008,6697,6454,6231,6065,5946,5826,5714,5629,5580,5566,5509,5441,5436,5431,5456,5457,5503,5514,5492,5482,5495,5514,5488,5456,5482,5515,5541,5587,5651,5697,5720,5765,5777,5741,5693,5639,5639,5615,5581,5585,5575,5595,5609,5617,5631,5546,5445,5336,5321,5319,5248,5153,5117,5091,5040,4971,4984,5019,4989,4885,4807,
Natural gas,4130,4058,4029,3883,3823,3805,3779,3711,3682,3477,3353,3389,3348,3248,3189,3175,3089,3086,3063,3003,2978,2967,2993,2965,2955,2918,2907,2945,2899,2796,2660,2570,2547,2543,2551,2559,2554,2531,2563,2573,2541,2582,2607,2642,2591,2625,2581,2584,2619,2720,2643,2639,2608,2660,2646,2612,2645,2657,2659,2658,2623,2708,2658,2651,2650,2657,2675,2693,2661,2652,2727,2689,2646,2833,2808,2789,2778,2787,2792,2812,2805,2800,2816,2782,2748,2771,2753,2588,2639,2698,2762,2775,3078,3079,3063,3124,3029,2974,2956,2927,2856,2873,2868,2921,2949,2959,2982,2867,2883,2914,2969,2936,2854,2775,2760,2836,2864,2874,2855,2801,2797,2730,2647,2638,2667,2669,2688,2723,2765,2754,2744,2720,2687,2622,2563,2629,2687,2654,2527,2533,2603,2620,2574,2491,2535,2670,2697,2696,2702,2685,2750,2764,2747,2738,2653,2624,2618,2594,2574,2571,2565,2602,2613,2672,2616,2673,2599,2609,2591,2535,2536,2563,2535,2566,2519,2564,2480,2485,2494,2502,2570,2518,2400,2418,2422,2417,2389,2501,2634,2719,2659,2620,2650,2703,2749,2689,2617,2540,2545,2677,2704,2805,2796,2749,2747,2694,2769,2745,2743,2752,2744,2804,2896,2980,3072,3106,3100,3048,2759,2731,3103,3139,3168,3412,3493,3681,3960,4019,4064,4029,3743,3708,3876,3953,4069,4143,4243,4235,4076,3955,4045,4186,4314,4360,4351,4456,4660,4662,4581,4528,4413,4218,4091,4040,4147,4159,4011,3813,3769,3726,3647,3634,3448,3413,3568,3393,3387,3477,3439,3426,3436,3449,3405,3325,3178,3200,3155,3185,3162,3175,3092,3167,3123,3054,2934,2824,2724,2720
Large hydro,2484,2337,2274,2303,2303,2311,2298,2300,2307,2303,2291,2292,2278,2242,2204,2202,2194,2175,2130,2117,2099,2043,2046,2057,2072,2026,2016,1998,2002,2030,2029,2039,2035,2020,2022,2024,2023,1983,1946,1932,1902,1911,1908,1924,1938,1931,1837,1726,1713,1868,1922,1957,1960,1968,2018,1988,2011,2089,2161,2211,2162,2197,2224,2183,2171,2172,2271,2369,2453,2464,2477,2501,2533,2593,2668,2605,2501,2442,2417,2429,2416,2390,2380,2366,2334,2229,2259,2220,2157,2113,2065,1949,1737,1692,1655,1576,1540,1284,1130,1147,1176,1140,1086,1120,1115,1043,1016,1020,1067,1081,1084,1130,1188,1186,1135,1022,981,1066,1182,1178,1164,1140,1147,1131,1178,1188,1158,1156,1138,1175,1185,1177,1156,1090,977,970,1026,1068,1064,1055,1036,1071,1118,1074,1065,1082,1075,1067,1062,1006,1026,1060,1087,1106,1173,1117,1082,1032,1008,1006,995,959,916,951,932,995,988,1002,1008,988,962,945,898,947,960,1023,1055,1030,1019,977,990,1042,1026,1043,1063,1045,960,930,887,940,1027,1054,1072,1067,1147,1232,1252,1246,1203,1169,1086,1060,1102,1168,1173,1208,1269,1288,1380,1446,1498,1438,1474,1578,1699,1823,1901,2274,2415,2439,2549,2635,2687,2706,2752,2820,2830,2834,2931,3313,3458,3490,3577,3606,3656,3693,3722,3709,3739,3758,3713,3580,3487,3445,3402,3377,3368,3386,3353,3334,3336,3385,3358,3238,3192,3179,3194,3173,3162,3153,3072,3054,3050,3033,3038,2835,2726,2723,2694,2653,2637,2612,2610,2616,2608,2602,2582,2593,2597,2687,2718,2772,2787,2832,2759,2676,2590,2566
Imports,5161,5309,5520,5536,5530,5475,5418,5462,5482,5647,5776,5738,5672,5711,5744,5777,5808,5790,5755,5761,5733,5705,5619,5494,5396,5379,5378,5315,5290,5356,5450,5482,5500,5476,5472,5443,5575,5617,5728,5650,5621,5564,5511,5415,5332,5237,5288,5367,5357,5318,5375,5376,5434,5471,5467,5449,5438,5467,5483,5477,5591,5646,5748,5908,6095,6249,6253,6297,6297,6352,6386,6454,6574,6554,6635,6698,6843,6877,6853,6771,6638,6537,6286,6042,5823,5713,5439,5229,4918,4559,4302,4102,3954,3550,3164,2896,2577,2483,2365,2041,1827,1613,1468,1527,1398,1238,1063,938,839,792,863,761,786,729,683,683,683,714,702,565,524,513,438,371,362,383,282,305,357,458,539,497,519,353,370,443,417,358,344,319,257,232,214,164,105,131,154,47,-150,-185,-200,-76,-41,50,-16,-10,-51,-279,-346,-316,-327,-371,-415,-453,-533,-503,-706,-724,-495,-465,-614,-787,-819,-796,-764,-549,-452,-536,-519,-666,-770,-520,-358,-341,-442,-570,-722,-624,-659,-632,-545,-675,-622,-658,-256,-77,-231,-134,-3,-91,-54,-30,58,73,213,717,1000,1087,1189,1214,1275,1444,1677,1955,2246,2655,3211,3525,4049,4734,4999,5450,5882,6229,6643,6824,7062,7432,7690,7619,7924,8141,8093,8132,8158,8235,8231,8463,8803,9051,9033,9064,9097,9095,9105,9006,8902,8766,8763,8744,8814,8777,8707,8814,8634,8583,8544,8566,8508,8401,8466,8478,8607,8555,8286,8461,8495,8343,8274,8203,8053,7954,7959,7985,8057,7995,7876,7808,7808,7650,7573,7414,7391,7314,7279,7445,7667,7664
Batteries,19,-5,6,6,8,6,6,6,6,6,6,6,6,1,0,0,0,-5,-15,-15,-15,-15,-15,-9,-16,-2,-6,-3,-12,0,1,3,2,1,0,0,0,0,0,-2,-11,-15,-18,-5,0,-1,-2,0,0,0,0,0,0,0,0,-2,-2,0,0,0,0,20,37,35,21,11,11,11,10,-15,-3,-17,-14,19,-14,-1,27,25,21,17,-2,-13,-15,-13,-30,-13,7,-7,1,-1,4,-6,0,0,-10,-18,-26,-108,-16,2,4,4,-15,-10,-16,-103,-75,-35,-42,-36,-24,-15,0,-4,-22,-77,-24,-8,0,0,0,0,-9,-5,0,-8,-12,-19,-32,-6,-12,-12,-12,-12,-20,-4,-2,-2,-13,-21,-14,-3,-2,-2,-9,-44,-34,-34,-39,-41,-35,-41,-34,-22,16,-21,-31,-15,-10,-12,-46,-50,-51,-28,-51,-32,-44,-36,-31,-5,0,-8,-2,-12,0,0,0,0,0,0,0,0,0,0,0,-1,-26,-47,-48,-16,0,0,0,-58,-2,0,0,0,-18,-18,-36,-61,-55,-20,-19,-46,-43,-41,-19,-20,-14,-8,-3,3,24,33,37,40,47,47,12,14,21,18,12,0,-13,0,19,18,-38,-37,-35,-9,15,21,48,44,56,71,95,34,27,15,14,6,-17,-15,-16,-21,-18,21,28,7,19,26,32,34,35,41,43,38,32,37,32,42,43,24,11,-7,-11,-12,-7,-4,0,0,1,27,36,40,37,27,32,17,26,33,66,94
Nuclear,2263,2263,2264,2263,2263,2262,2263,2262,2262,2262,2262,2261,2262,2262,2262,2262,2262,2262,2262,2261,2262,2262,2262,2263,2262,2262,2261,2261,2262,2262,2263,2262,2262,2262,2262,2262,2262,2262,2263,2263,2262,2263,2262,2262,2262,2263,2262,2263,2261,2261,2260,2260,2262,2261,2262,2261,2263,2262,2262,2262,2262,2262,2262,2262,2263,2262,2262,2263,2262,2263,2262,2263,2263,2263,2262,2263,2263,2263,2264,2263,2264,2263,2263,2263,2263,2263,2263,2263,2263,2263,2263,2264,2264,2264,2263,2263,2263,2263,2263,2264,2263,2264,2264,2264,2264,2264,2265,2264,2266,2265,2265,2265,2266,2265,2266,2266,2266,2266,2266,2266,2266,2266,2267,2268,2267,2266,2267,2267,2268,2267,2267,2266,2267,2266,2266,2266,2267,2266,2266,2266,2265,2265,2265,2265,2264,2265,2264,2264,2264,2264,2262,2263,2262,2262,2262,2261,2262,2261,2262,2262,2262,2262,2261,2262,2262,2262,2262,2262,2262,2261,2262,2262,2262,2262,2263,2262,2262,2263,2262,2262,2263,2263,2263,2263,2262,2263,2263,2263,2264,2263,2263,2262,2263,2263,2264,2264,2264,2263,2264,2265,2264,2265,2264,2265,2264,2266,2265,2266,2265,2266,2265,2266,2267,2266,2266,2266,2266,2266,2265,2267,2266,2266,2266,2267,2266,2267,2267,2267,2267,2267,2267,2267,2267,2267,2268,2267,2268,2268,2269,2268,2269,2269,2268,2268,2269,2269,2268,2270,2269,2269,2268,2269,2269,2270,2269,2269,2270,2269,2270,2268,2270,2269,2269,2269,2271,2271,2271,2272,2272,2272,2272,2273,2272,2272,2273,2273,2273,2273,2273,2273,2273,2273,2271,2269,2268,2265,2266,2265
Coal,-6,-6,-6,-4,-3,-3,-2,-2,-3,-4,-5,-5,-4,-4,-5,-4,-4,-5,-5,-4,-5,-4,-4,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-6,-6,-8,-6,-6,-5,-4,-4,-4,-3,-3,-3,-4,-4,-4,-5,-5,-5,-3,-2,-2,-3,-5,-5,-6,-7,-4,-2,-1,-1,-2,-2,-3,-5,-5,-5,-5,-5,-4,-5,-6,-6,-6,-4,-3,-3,-2,-2,-2,-3,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-4,-5,-4,-4,-4,-4,-5,-5,-5,-6,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-4,-4,-5,-5,-4,-4,-4,-4,-4,-4,-4,-1,-3,-1,-1,-1,-3,-4,-3,-4,-5,-6,-4,-4,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-3,-3,-4,-3,-4,-4,-5,-4,-5,-4,-4,-5,-5,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-6,-6,-6,-7,-6,-5,-5,-5,-5,-6,-5,-5,-6,-5,-4,-5,-5,-5,-5,-5,-6,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-4,-3,-3,-4,-4,-3,-4,-3,-3,-3,-3,-3,-4,-3,-3,-4,-4,-4,-4,-4,-4,-5,-3,-4,-4,-4,-4,-4,-5,-6,-5,-5,-5,-5,-5,-4,-2,-2,-2,-1,-2,-4,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-6,-5,-5
Other,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
